time,Btc-open,Btc-high,Btc-low,Btc-close,Btc-volume,Eth-open,Eth-high,Eth-low,Eth-close,Eth-volume
17/07/2024 6:00,65668.29,65841.98,65502.16,65606.53,166.6638911,3500.18,3510.46,3484.25,3493.07,2229.936406
17/07/2024 7:00,65606.53,65609.99,65233.7,65276.82,228.3128894,3493.29,3497.44,3481.01,3487.75,1938.125725
17/07/2024 8:00,65276.83,65504.47,64834.44,65201.48,533.5625009,3487.74,3502.09,3465.36,3481.87,3411.813034
17/07/2024 9:00,65201.48,65542.87,65101.04,65348.17,197.6079133,3481.86,3500,3479.23,3492.64,1650.352281
17/07/2024 10:00,65350.3,65377.43,65107.01,65137.71,164.6928485,3492.64,3492.69,3479.58,3480.72,1463.655811
17/07/2024 11:00,65137.72,65171.93,64568,64739.45,364.2291526,3480.73,3482.18,3443.3,3450.17,2767.882102
17/07/2024 12:00,64740.62,65031.42,64580.83,64748.85,295.8009958,3450.35,3464.2,3445.18,3455.51,1549.216143
17/07/2024 13:00,64742.82,65341.99,64540.01,65147.82,784.7937274,3455.24,3476.45,3438.42,3468.34,3467.79876
17/07/2024 14:00,65147.82,65267.9,64664,65041.21,799.5834817,3468.27,3473.71,3445.18,3458.06,3585.192302
17/07/2024 15:00,65046.09,65425.2,64652.12,64747.9,606.0754917,3457.81,3468.92,3433.82,3438.45,3033.445172
17/07/2024 16:00,64750.52,64798.29,63853.99,64253.38,1090.80212,3438.45,3440.5,3376.92,3402.33,8900.891028
17/07/2024 17:00,64259.35,64435.97,63949.45,64301.6,481.5656427,3402.35,3419.47,3388.79,3409.14,3508.66882
17/07/2024 18:00,64301.6,64590.49,64229.34,64520.52,636.9710838,3409.43,3421.88,3406.43,3417.83,2610.718289
17/07/2024 19:00,64520.53,64782.1,64460.42,64602.85,600.3510423,3417.84,3428.84,3412.84,3417.17,2362.888866
17/07/2024 20:00,64604.79,64698.56,64508.87,64527.93,346.285453,3417.71,3428.56,3412.77,3416.34,1938.495555
17/07/2024 21:00,64527.93,64569.67,64069.09,64329.54,367.221556,3416.48,3419.14,3389.68,3412.56,2817.546204
17/07/2024 22:00,64325.13,64467.27,64114.55,64275.34,464.6791711,3412.56,3416.02,3390.4,3395.07,2602.035393
17/07/2024 23:00,64274.75,64374.66,64080.8,64085.81,284.5764682,3395.06,3406.7,3385.26,3387.45,1970.964359
18/07/2024 0:00,64085.82,64540.44,63904.27,64444.43,349.5077683,3387.1,3416.77,3382.9,3410.5,2881.547763
18/07/2024 1:00,64444.43,64678,64358.6,64674.47,152.8826542,3410.51,3425.7,3408.4,3422.48,1898.893114
18/07/2024 2:00,64674.46,65117.16,64250.39,64697.57,397.2987786,3422.47,3440,3394.48,3424.44,2500.248786
18/07/2024 3:00,64697.56,64957.71,64612.79,64859.01,146.8294677,3424.43,3433.74,3418.63,3430.77,1330.889541
18/07/2024 4:00,64859.01,64883.51,64532.06,64572.64,123.1922397,3430.77,3432.52,3414.22,3417.55,2414.3324
18/07/2024 5:00,64572.64,64867.41,64398.49,64753.5,115.0419523,3417.56,3433.49,3408.5,3423.02,1092.102478
18/07/2024 6:00,64753.5,65065,64709.28,65001.86,106.7064447,3423.02,3454.37,3419.19,3447.25,1658.347123
18/07/2024 7:00,65001.88,65039.75,64658.25,64681.36,84.26974128,3447.88,3450.38,3432.95,3433.51,1147.446088
18/07/2024 8:00,64681.36,64968.59,64640.08,64947.96,74.47009967,3433.52,3460.26,3431.8,3459.47,1753.996607
18/07/2024 9:00,64946.1,64953.45,64732.54,64865.92,75.94674275,3459.46,3461.43,3448.12,3452.22,1497.68809
18/07/2024 10:00,64865.99,64865.99,64500.76,64622.85,112.0048024,3452.22,3452.31,3435.95,3444.89,2077.909123
18/07/2024 11:00,64628.45,64781.65,64448.89,64769.38,517.431473,3444.99,3460.38,3438.01,3459.63,1472.642728
18/07/2024 12:00,64769.25,65040.05,64736.81,64855.58,208.7421729,3459.63,3476.56,3453.6,3473.25,3120.414718
18/07/2024 13:00,64859.7,65130.88,64513.31,64607.64,482.381808,3472.77,3490,3458.89,3467.83,3886.178489
18/07/2024 14:00,64609.06,64725.26,63685.24,64009.11,871.1758989,3467.83,3478.63,3420.52,3431.67,8731.707116
18/07/2024 15:00,64000,64008.92,63394.13,63531.57,1012.445604,3431.45,3432.79,3384.4,3389.75,5132.047308
18/07/2024 16:00,63530.01,63920.65,63308.41,63913.41,507.2528019,3389.24,3420.63,3367.65,3420.49,4879.149344
18/07/2024 17:00,63914.53,63962.23,63500.01,63554.95,332.8771978,3420.6,3424.49,3398.46,3399.49,2608.332589
18/07/2024 18:00,63554.96,63659.21,63320.64,63518.78,354.0867545,3399.6,3408.59,3387.06,3405.48,2188.033061
18/07/2024 19:00,63518.69,63756.34,63222.6,63547.89,623.9638544,3405.27,3412.42,3385.02,3405.03,2286.621503
18/07/2024 20:00,63549.19,63843.61,63423.94,63812.93,319.7133798,3405.03,3415.66,3396.72,3414.55,1704.874011
18/07/2024 21:00,63813.64,63905.35,63741.62,63836.02,224.9424957,3414.32,3421.85,3412.04,3420.45,1627.819873
18/07/2024 22:00,63836.02,64111.11,63700,64020.28,247.6664327,3420.67,3436.51,3419.5,3432.99,1690.990214
18/07/2024 23:00,64020.27,64088.1,63937.19,63982.86,196.6970388,3432.84,3437.29,3424.03,3425.58,2606.579055
19/07/2024 0:00,63977.64,64021.54,63543.9,63592.94,223.742749,3425.58,3427.73,3401.49,3404.03,1970.17533
19/07/2024 1:00,63592.94,63847.65,63289.15,63803.79,188.8962034,3404.04,3415.8,3383.85,3414.44,1868.676996
19/07/2024 2:00,63802.6,63933.04,63630,63820.17,142.3965054,3414.67,3419.06,3400.33,3406.5,1367.805889
19/07/2024 3:00,63820.18,64371.39,63800,64319.52,234.3368616,3406.85,3432.35,3403.23,3429.08,2267.722444
19/07/2024 4:00,64315.5,64376.9,64127.18,64136.56,180.7414935,3429.2,3433.38,3420.26,3420.93,1176.842393
19/07/2024 5:00,64134.93,64248.18,64076.7,64164.83,168.2554435,3420.63,3427.9,3415.72,3423.66,881.6337455
19/07/2024 6:00,64164.83,64478.26,64126.52,64205.8,173.8283787,3423.65,3449.68,3421.96,3439.51,1519.673722
19/07/2024 7:00,64205.79,64205.8,63607.41,63701.23,626.9064731,3439.51,3440.81,3378.96,3391.3,10113.26733
19/07/2024 8:00,63704.17,63882.97,63405.07,63798.91,210.0608871,3391.42,3401.59,3375.99,3394.17,6467.70892
19/07/2024 9:00,63798.91,64106.28,63642.45,63691.76,161.923192,3394.17,3409.94,3383.47,3387.61,1368.271512
19/07/2024 10:00,63691,64143.62,63639.4,63980.6,179.0856097,3386.94,3410.08,3380.25,3400.28,1459.823999
19/07/2024 11:00,63988.78,64178.57,63900,64104.47,129.7630741,3399.99,3406.42,3394.02,3403.66,820.504786
19/07/2024 12:00,64110.18,64443.5,64031.06,64420,526.693073,3403.53,3417.72,3397.85,3414.01,987.5568744
19/07/2024 13:00,64420,65500,64046.75,65162.61,1888.766722,3414.27,3446.77,3396.02,3437,3939.463671
19/07/2024 14:00,65162.61,65919.99,65004.71,65753.78,1436.531566,3437.25,3473.39,3430.59,3467.95,6101.963098
19/07/2024 15:00,65753.77,65869.15,65277.14,65857.42,1033.86012,3468,3475.38,3439.92,3465.26,3838.454967
19/07/2024 16:00,65852.24,66572,65843.42,66453.95,1965.559712,3465.25,3500,3464.82,3491.31,7879.204839
19/07/2024 17:00,66453.94,66874.39,66275,66777.78,1035.773637,3490.99,3515,3484.47,3501.2,6225.768864
19/07/2024 18:00,66777.74,66851.4,66444.15,66827.78,877.572482,3500.9,3511.19,3492.12,3503.82,2481.105442
19/07/2024 19:00,66827.77,67504.22,66827.77,67207.36,2277.356584,3503.85,3541.85,3503.85,3524.46,8160.638025
19/07/2024 20:00,67207.36,67277.76,66927.39,66985.5,680.4052375,3524.4,3525.69,3494.3,3506.51,6137.001791
19/07/2024 21:00,66985.5,67400,66930,66932.89,328.2659641,3506.5,3528.24,3506.04,3513.51,1929.097469
19/07/2024 22:00,66930.01,67040.03,66698.03,66763.29,263.138007,3513.71,3522.02,3506.81,3510.46,1546.892081
19/07/2024 23:00,66758.02,66958.3,66651.53,66707.61,229.1974809,3509.98,3518.33,3501,3505.75,2271.096783
20/07/2024 0:00,66707.61,66875,66315.99,66477.45,337.9815003,3505.83,3510.47,3482.93,3487.41,2032.746185
20/07/2024 1:00,66475.77,66756.43,66271,66404.74,218.7394154,3486.78,3498.89,3482.03,3486.91,1241.791679
20/07/2024 2:00,66404.34,66685.04,66366.33,66612.96,153.8344766,3486.64,3498.04,3482.88,3495.89,1283.750626
20/07/2024 3:00,66611.62,66795.39,66596.85,66639.8,115.4417289,3495.86,3505.1,3495.14,3497.14,1141.483324
20/07/2024 4:00,66638.58,66749.4,66514.2,66699.81,124.1815826,3497.11,3510.61,3494.09,3509.82,1114.94389
20/07/2024 5:00,66699.8,66699.81,66466.19,66573.26,109.3242875,3509.82,3509.83,3498.11,3503.28,827.0116374
20/07/2024 6:00,66573.25,66717.17,66537.38,66665.32,74.02545476,3503.3,3507.18,3501.89,3502.95,730.9642423
20/07/2024 7:00,66665.32,66809.12,66556.03,66603.18,132.0496256,3502.85,3505.84,3489.3,3489.99,1215.006295
20/07/2024 8:00,66603.18,66681.63,66505.64,66544.86,77.12265627,3489.85,3496.06,3482.66,3488.15,760.7209904
20/07/2024 9:00,66544.87,66779.7,66516.75,66624.9,117.6218843,3488.14,3497.64,3483.84,3486.37,765.3515689
20/07/2024 10:00,66622.21,66699.99,66513.52,66560.24,139.0471959,3486.19,3493.33,3482.26,3490.9,831.1140485
20/07/2024 11:00,66559,66600.35,66507.38,66517.47,104.6196376,3490.98,3494.24,3483.07,3487.19,584.691415
20/07/2024 12:00,66517.48,66600,66507.21,66514.52,132.3583889,3487.19,3498.82,3486.28,3493.99,605.7787233
20/07/2024 12:00,66517.48,66600,66507.21,66514.52,132.3583889,3487.19,3498.82,3486.28,3493.99,605.7787233
20/07/2024 13:00,66514.51,66687.76,66315.28,66567.05,145.2934532,3493.99,3500.35,3482.83,3492.12,891.8926728
20/07/2024 14:00,66565.05,66723.49,66531.41,66614.51,113.6635662,3492.21,3509,3490.24,3499.28,1132.730771
20/07/2024 15:00,66614.51,66862.84,66614.5,66857.02,148.4111747,3498.91,3509.22,3496.15,3505.26,755.4480913
20/07/2024 16:00,66857.03,67083.12,66712.42,66851.48,247.1316702,3505.26,3514.95,3491.9,3500.23,892.9752569
20/07/2024 17:00,66851.48,67625.36,66794.7,67454.34,687.9265052,3500.23,3540.79,3494.07,3529.53,4641.088509
20/07/2024 18:00,67460.07,67635,67261.32,67504.59,310.6909473,3529.37,3539.95,3518.73,3532.98,1429.243338
20/07/2024 19:00,67509.82,67562.28,67175.38,67269.08,279.918062,3532.98,3538.85,3510.37,3516.4,1572.278249
20/07/2024 20:00,67269.09,67480.03,67258.28,67391.71,194.2593351,3516.4,3528.47,3516.31,3523.9,895.9954376
20/07/2024 21:00,67383.93,67391.69,66838.59,67129.19,378.5354231,3523.89,3525.08,3502.35,3517.15,1660.849024
20/07/2024 22:00,67129.19,67328.08,66885.94,67134.52,248.506066,3516.94,3524.95,3509.32,3515.81,1626.927848
20/07/2024 23:00,67139.32,67219.27,67100.31,67163.83,80.70481376,3515.71,3523.41,3514.82,3519.06,732.6931408
21/07/2024 0:00,67163.82,67350.6,66985.97,67096.89,104.8546175,3518.99,3530.01,3505.57,3509.85,643.5382835
21/07/2024 1:00,67096.89,67469.86,67069.83,67300,102.6348457,3509.84,3524.81,3508.73,3517.48,935.1866989
21/07/2024 2:00,67300.01,67421.82,67292.27,67304.88,73.48926829,3517.23,3524.26,3515.39,3515.53,818.7673517
21/07/2024 3:00,67304.87,67407.76,67175.5,67198.86,83.53055362,3515.35,3522.78,3511.6,3511.66,683.2316693
21/07/2024 4:00,67198.85,67256.11,67030,67070.42,64.05177013,3511.66,3515.12,3504.61,3506.61,455.9646283
21/07/2024 5:00,67070.42,67133.87,66920.37,67079.38,98.78305726,3506.61,3508.03,3495.48,3502.22,448.0969112
21/07/2024 6:00,67079.37,67124.54,66649.8,66747.4,166.2223873,3502.23,3505.39,3484.64,3488.1,1370.605782
21/07/2024 7:00,66745.34,66845.76,66611.03,66726.43,87.66494922,3488.09,3491.47,3478,3486.53,906.5746575
21/07/2024 8:00,66726.43,66923.75,66696.1,66821,63.95624598,3486.53,3494.28,3485.17,3489.74,604.4554406
21/07/2024 9:00,66821.01,67049.51,66787.13,66999.25,71.91034215,3489.73,3505.46,3488.06,3502.12,672.4375692
21/07/2024 10:00,66997.13,67095.51,66822.76,66823.5,75.05196154,3502.11,3508.66,3495.42,3495.43,668.4115651
21/07/2024 11:00,66825.72,66909.75,66786.49,66900.39,79.98476162,3495.42,3500.37,3491.52,3499.98,311.2756724
21/07/2024 12:00,66900.39,67010.7,66861.06,66950.29,97.44411151,3500.01,3505.22,3495.97,3501.94,547.4088855
21/07/2024 13:00,66950.28,67000,66640.79,66799.14,115.1584583,3501.84,3504.15,3483.73,3492.83,535.8448557
21/07/2024 14:00,66798.81,67416.38,66716.04,67314.55,241.2043876,3493.09,3518.51,3485.03,3512.22,980.917537
21/07/2024 15:00,67314.54,67532.22,67008,67197.39,321.5010812,3512.13,3518.72,3496.87,3501.3,894.289677
21/07/2024 16:00,67196.54,67619.99,66979.57,67593.63,385.4953191,3501.31,3521.52,3488.92,3518.8,1434.154394
21/07/2024 17:00,67593.63,67756.51,66520,66679.78,699.1782879,3519.09,3526.73,3452.03,3470.18,5549.488069
21/07/2024 18:00,66679.79,67369.53,65820.18,66892.09,991.3385737,3470.23,3487.16,3413.01,3465.41,6794.113189
21/07/2024 19:00,66893.43,67750,66808.8,67448.39,329.4653083,3465.74,3498.9,3459.75,3491.84,2477.836488
21/07/2024 20:00,67444.16,68236.15,67300.27,67741.67,706.627642,3491.85,3525.27,3483.86,3498.68,3642.896765
21/07/2024 21:00,67741.68,68295,67579.16,68201.44,407.5294304,3498.95,3521.02,3490.6,3520.8,2788.55509
21/07/2024 22:00,68201.65,68380,67948.94,68028.84,346.7020501,3520.9,3547.57,3518.69,3534.43,3661.240671
21/07/2024 23:00,68028.83,68220.47,67878.27,68181.28,314.0826031,3534.3,3546.02,3521.21,3536.2,3370.087166
22/07/2024 0:00,68181.16,68495,68042.97,68208.19,334.7780355,3536.21,3563.02,3528.78,3543.84,3887.375463
22/07/2024 1:00,68208.18,68257.28,67764.08,67854.48,357.199973,3544.28,3545.42,3523.57,3527.8,3603.306363
22/07/2024 2:00,67854.44,68219.19,67755,68095.96,309.101772,3527.79,3540.52,3519.67,3534.85,1741.095827
22/07/2024 3:00,68094.85,68121.57,67844.9,67893.28,554.0423501,3534.86,3536.78,3515.46,3517.76,1833.977582
22/07/2024 4:00,67893.3,68029.08,67773.19,67933.98,229.937514,3517.44,3524.33,3512.39,3516.17,1846.528767
22/07/2024 5:00,67933.99,67959.66,67536.36,67638.96,432.7757231,3516.05,3517.61,3485.13,3495.95,2139.319765
22/07/2024 6:00,67637.53,67754.68,67143.87,67420.12,281.9505886,3495.94,3501.59,3459.79,3477.28,2833.991989
22/07/2024 7:00,67420.11,67420.11,67191.43,67255.27,333.7714695,3477.34,3485.41,3465.69,3479.54,1208.088988
22/07/2024 8:00,67255.26,67412.18,67043.03,67086.86,331.7144034,3479.53,3489.13,3470.58,3475.52,1025.669212
22/07/2024 9:00,67086.85,67440.63,66961.37,67435.37,158.4202411,3475.52,3493.34,3469,3493.06,941.6463214
22/07/2024 10:00,67429.63,67542.03,67305.27,67436.99,177.7518712,3493.24,3499.93,3488.24,3492.4,686.1280728
22/07/2024 11:00,67436.98,67611.86,67300,67527.77,175.8816626,3492.4,3504.1,3486.37,3500.54,742.391112
22/07/2024 12:00,67527.77,67728.54,67371.35,67720,272.348656,3500.53,3507.64,3492.29,3499.36,1571.976087
22/07/2024 13:00,67720,68012,66987.78,67107.37,1085.404663,3499.37,3506.79,3463.02,3467.98,3305.942724
22/07/2024 14:00,67110.03,67350,66593.61,66722.6,957.8352683,3467.88,3478.76,3444.47,3449.69,3775.932042
22/07/2024 15:00,66722.6,67203.07,66569.42,67073.72,471.5079239,3449.47,3467.06,3435.68,3457.37,2440.103766
22/07/2024 16:00,67078.92,67329.67,66822.06,67058.6,458.0376291,3457.77,3471.82,3445.13,3453.8,2788.783321
22/07/2024 17:00,67060.93,67498.31,67019.12,67485.21,324.1661959,3453.87,3472.6,3450.61,3471.9,1909.626396
22/07/2024 18:00,67485.22,67697.71,67344.76,67472.16,396.5686315,3471.77,3480.47,3464.63,3474.21,2043.041404
22/07/2024 19:00,67472.17,68339.99,67395.6,68276.66,2679.875675,3474.04,3500,3469.5,3499.39,2811.020634
22/07/2024 20:00,68278.26,68317.91,67850,68147.34,595.3131052,3499.98,3501,3478.45,3490.21,4049.12036
22/07/2024 21:00,68147.09,68196,67679.14,67878.99,321.0152666,3490.38,3491.47,3448,3462.98,2859.350541
22/07/2024 22:00,67879,67894.32,67526.23,67674.47,282.3207819,3462.89,3463.75,3436.86,3449.75,2786.637386
22/07/2024 23:00,67674.46,67686.73,67258.17,67558.22,323.0717957,3450,3451.88,3423.94,3441.1,2691.320529
23/07/2024 0:00,67560.03,67786.84,67476.96,67500.91,302.2874643,3441.09,3480,3436.83,3469.89,2828.370907
23/07/2024 1:00,67500.92,67519.31,67219.67,67423.1,273.4899045,3469.87,3490,3462.17,3481.05,2854.486541
23/07/2024 2:00,67423.15,67726.69,67255.1,67667.79,170.2161348,3481.23,3490.99,3468.78,3487.56,2822.999578
23/07/2024 3:00,67667.79,67737.69,67455.85,67489.76,109.2520726,3487.55,3489.35,3471.94,3475.65,842.4816833
23/07/2024 4:00,67490.73,67552.06,66939.49,66947.83,248.1855821,3475.55,3485.42,3447.63,3455.75,2985.392269
23/07/2024 5:00,66942.46,66967.69,66335.2,66447.04,534.7185944,3456.13,3460.05,3425.89,3442.32,2773.059012
23/07/2024 6:00,66445.98,66794.48,66393.43,66539.57,371.8335203,3442.25,3462.64,3433.13,3445.98,2392.223739
23/07/2024 7:00,66532.66,66665.91,66243.96,66580.8,293.9143249,3446.14,3458.18,3440.01,3455.29,1245.870207
23/07/2024 8:00,66580.79,66999.99,66522.13,66895.13,227.702489,3455.14,3532.29,3452.39,3521.77,4825.697023
23/07/2024 9:00,66894.46,67169.55,66763.67,66939.26,144.2282469,3521.78,3541.2,3512.02,3522.49,4748.690282
23/07/2024 10:00,66937.8,67028.96,66817.7,66865.47,145.9568424,3522.49,3529.88,3506.02,3506.38,2288.017971
23/07/2024 11:00,66865.48,66869.38,66452.01,66686.21,141.8009202,3506.18,3522.35,3481.84,3516.45,3076.963721
23/07/2024 12:00,66686.25,66775.95,66384.52,66499.02,541.7804067,3516.2,3519.65,3486.25,3506.98,3494.000878
23/07/2024 13:00,66499.03,66756.37,65945.86,66097.31,817.7146278,3506.46,3514.58,3430.46,3440.43,11891.29339
23/07/2024 14:00,66097.14,67375.5,65982.85,67250.04,1414.513932,3440.65,3499,3437.59,3490.06,9859.153555
23/07/2024 15:00,67250.04,67278.42,66350,66601.84,358.8631107,3489.99,3491.82,3422.22,3455.41,4604.209858
23/07/2024 16:00,66598.71,66795.06,65850,65873.67,521.5269582,3455.42,3470.75,3403.8,3404.27,6471.490536
23/07/2024 17:00,65873.65,66133.99,65751,65952.37,846.4061777,3404.67,3431.21,3390,3429.02,6535.814533
23/07/2024 18:00,65950.01,66128.5,65780.46,65874.31,797.7569659,3429.02,3454.01,3418.69,3447.43,5596.738268
23/07/2024 19:00,65873.12,66089.7,65444.3,65525,1296.046798,3447.43,3499.75,3446.51,3458.99,35575.90486
23/07/2024 20:00,65532.2,66011.68,65474.46,65846.64,486.7887428,3458.7,3490.57,3456.55,3482.67,5805.92067
23/07/2024 21:00,65846.64,66051,65788.19,65884.8,218.5135106,3482.94,3492.09,3468.12,3468.13,1882.241596
23/07/2024 22:00,65887.61,66057.8,65785.06,65923.31,228.3537584,3467.8,3497.62,3457.73,3482.74,3614.166701
23/07/2024 23:00,65926.74,66052.55,65794.19,65939.24,299.1867365,3483.06,3500.41,3465.43,3482.9,5611.967979
24/07/2024 0:00,65939.24,66145.57,65769.85,65787.9,234.0367689,3482.89,3488.05,3464.57,3464.87,2368.540202
24/07/2024 1:00,65787.76,66118.37,65621.15,65662.43,250.0777294,3464.71,3478.73,3438.04,3444.14,4437.655949
24/07/2024 2:00,65663.94,65932.34,65473,65874.09,290.8432864,3444.28,3451.95,3427.7,3449.75,1540.18557
24/07/2024 3:00,65871.99,66111.3,65778.15,66051.72,143.9688738,3449.77,3459.92,3440.6,3448.67,1353.896739
24/07/2024 4:00,66051.28,66082.57,65783.43,65858.11,157.0111179,3448.68,3450.03,3432.85,3440.73,2386.230129
24/07/2024 5:00,65858.12,65918.98,65613.65,65819.81,108.0774607,3440.93,3445.59,3430.03,3442.11,1020.514935
24/07/2024 6:00,65819.8,66003.02,65764.84,65896.7,96.57363775,3442.11,3451.59,3437.48,3440.8,811.6046295
24/07/2024 7:00,65896.69,66080.56,65866.85,66076.96,96.98028475,3440.8,3452.43,3437.48,3447.7,852.0829567
24/07/2024 8:00,66076.97,66458.74,66000.8,66445.54,152.3960725,3447.71,3463.08,3443.23,3460.61,1334.627436
24/07/2024 9:00,66445.54,66498.06,66300,66410.11,100.1507272,3460.95,3462.78,3453.38,3460.41,770.4066667
24/07/2024 10:00,66408.65,66610.75,66360.73,66506.09,141.5132333,3460.41,3473.05,3458.1,3470.38,710.423931
24/07/2024 11:00,66507.92,66579.1,66350.01,66378.54,105.4077753,3470.35,3473.13,3459.03,3459.98,993.4777631
24/07/2024 12:00,66378.55,66593.41,66181.99,66228.71,188.9957568,3459.97,3467.27,3443.73,3448.6,2363.960251
24/07/2024 13:00,66227.52,66944.25,66208.37,66348.34,720.4088394,3448.6,3471.51,3438.91,3442.03,5740.27341
24/07/2024 14:00,66353.42,67131.17,66293.75,66760.16,752.1864668,3441.95,3460.11,3430.68,3436.39,7217.266184
24/07/2024 15:00,66760.16,66826.23,66103.09,66186.67,454.2256896,3436.38,3438.12,3410,3414.92,5280.927799
24/07/2024 16:00,66182.29,66503.97,65980,66396.12,323.4027213,3415.26,3426.93,3402.06,3420.87,3693.099188
24/07/2024 17:00,66403.14,66727.68,66320.08,66601.75,299.8766126,3420.87,3432.74,3416.95,3418.64,3446.16703
24/07/2024 18:00,66601.14,66675.18,65699,65745.93,780.372432,3418.61,3424.4,3370.46,3383.4,17904.2493
24/07/2024 19:00,65751.3,66115.38,65555,65651.94,724.2433329,3383.04,3402.1,3357.15,3361.76,20699.41081
24/07/2024 20:00,65654.62,66069.9,65636.6,66049.57,295.3606984,3361.75,3376.66,3359.57,3375.09,6624.450577
24/07/2024 21:00,66047.78,66069.36,65139.01,65635.31,492.236671,3375.09,3375.72,3299.16,3335.79,10599.73643
24/07/2024 22:00,65638.63,65668.8,65234.08,65272.2,465.8482332,3335.71,3338.15,3313.51,3329.33,3984.066125
24/07/2024 23:00,65276.6,65464.13,65090.61,65366.4,328.0610897,3328.81,3338.84,3311,3334.99,2528.455774
25/07/2024 0:00,65358.86,65616.28,65257.63,65494.17,191.4277911,3335,3342.07,3319.87,3324.35,1768.875176
25/07/2024 1:00,65494.18,65506.94,64190.64,64470.01,1422.604973,3324.34,3324.34,3181.93,3214.31,30424.1399
25/07/2024 2:00,64465.99,64470.02,63864.3,64185.53,684.9890398,3214.29,3214.3,3153,3183.01,11772.94422
25/07/2024 3:00,64185.53,64272.64,63851.58,64082.22,335.6348099,3183,3183.64,3154.46,3167.49,7017.39884
25/07/2024 4:00,64083.17,64275,63777.33,64204.79,353.6580961,3167.49,3189.16,3130.65,3182.55,7283.137626
25/07/2024 5:00,64210.5,64323.17,64030.3,64247.26,457.0274928,3182.77,3193.65,3174.18,3182.31,4128.662779
25/07/2024 6:00,64247.64,64358.5,64069.01,64308.34,211.4561717,3182.38,3185.09,3162.88,3169.92,4237.855899
25/07/2024 7:00,64308.34,64383.98,64043.86,64111.4,272.8506753,3169.92,3182.59,3159.72,3170.67,3294.176834
25/07/2024 8:00,64111.41,64399.09,63850.01,64327.67,332.5500303,3170.67,3179.33,3152.01,3175.41,3988.595849
25/07/2024 9:00,64329.85,64464.41,64192.96,64287.33,86.83112797,3175.61,3186.74,3168.83,3174.91,1817.513138
25/07/2024 10:00,64287.33,64295.95,63943.23,64136.85,146.4347281,3174.9,3175.77,3153.77,3168.61,3487.198917
25/07/2024 11:00,64136.85,64273.32,64069.27,64083.59,167.8256535,3168.62,3179.41,3168.02,3169.86,2754.604286
25/07/2024 12:00,64083.59,64388.31,63891.81,64106.77,284.2067553,3170.91,3183.19,3139.55,3150.2,8271.190425
25/07/2024 13:00,64106.78,64358.79,63712.03,64018.57,650.5498313,3150.19,3167.31,3128.7,3152.28,10769.54676
25/07/2024 14:00,64018.59,64836.18,63412.46,64814.71,1203.955385,3153.31,3177.22,3105,3171.37,16493.2443
25/07/2024 15:00,64814.71,65028.23,64514.44,64778.81,536.6083704,3171.39,3174.74,3131.36,3141.29,10553.46019
25/07/2024 16:00,64778.74,65171.97,64612.6,64859.14,296.8088183,3141.29,3172.13,3132.42,3154.31,4942.734989
25/07/2024 17:00,64861.44,65060.7,64740.63,65032.29,250.5256416,3154.53,3170.59,3151.31,3165.12,3506.16146
25/07/2024 18:00,65038.34,65176.73,64360.27,64543.2,402.2602066,3165.69,3170.77,3099.51,3114.81,10751.52864
25/07/2024 19:00,64543.2,64989.91,64380.96,64663.15,436.8749479,3114.8,3138.66,3100.46,3123.31,20153.94105
25/07/2024 20:00,64663.14,65290,64401.73,65280.79,365.4855664,3123.07,3155.26,3086.13,3153.91,13163.00721
25/07/2024 21:00,65276.28,65999.99,65194.61,65827.92,580.7140168,3153.51,3197.66,3149.72,3176.19,10037.87935
25/07/2024 22:00,65827.91,66161.98,65620.26,65626.15,511.7069082,3176.5,3185.77,3161.25,3164.03,8001.504853
25/07/2024 23:00,65626.15,65812.77,65603.15,65795.42,269.2686805,3164.3,3179.15,3162.42,3174.3,2917.143125
26/07/2024 0:00,65795.52,66485.65,65705.6,66375.14,438.2686034,3174.3,3197.29,3169.59,3192.08,3482.131012
26/07/2024 1:00,66372.48,66560.01,66210,66430.35,410.7305385,3192.15,3208.17,3175,3185.04,3619.810722
26/07/2024 2:00,66430.99,67182.67,66386.23,67004.73,436.3821412,3185.05,3252.27,3184.53,3244.11,5514.361185
26/07/2024 3:00,67003.92,67477.27,66922.06,67027.65,381.1257261,3244.39,3263.25,3232.32,3236.27,5214.733556
26/07/2024 4:00,67034.66,67112.25,66890.06,67070.08,193.7190189,3236.57,3254.89,3232.84,3254.07,3004.177629
26/07/2024 5:00,67071.32,67099.99,66854.18,66921.66,140.9181512,3254.07,3269.99,3244.04,3268.6,1893.626235
26/07/2024 6:00,66921.67,67162.24,66870,67048.99,185.8942552,3268.59,3274.69,3260.2,3265.74,1998.001336
26/07/2024 7:00,67053.59,67186.56,66887.08,66902.71,197.0982109,3265.7,3275.58,3246.35,3250.76,2795.185162
26/07/2024 8:00,66899.6,67150.68,66899.6,67100.47,166.8911218,3250.61,3259.7,3249.62,3253.69,1554.566004
26/07/2024 9:00,67096.32,67498.04,67079.72,67288.19,230.2883895,3253.68,3263.33,3250.36,3250.36,2054.967667
26/07/2024 10:00,67288.18,67410.98,67155.67,67292.01,212.807447,3250.36,3254.32,3237.97,3245.59,2687.490939
26/07/2024 11:00,67293.61,67366.8,67137.78,67320.84,196.6788357,3245.59,3248.64,3234.26,3246.58,2442.356748
26/07/2024 12:00,67320.84,67400,67072.66,67312.88,282.9369039,3246.64,3255.31,3229.37,3241.73,2676.383166
