time,Btc-open,Btc-high,Btc-low,Btc-close,volume,Eth-open,Eth-high,Eth-low,Eth-close,Eth-volume
03/07/2022 8:00,19107.05,19128.15,18915.08,18988.84,419.4358519,1062.45,1063.87,1048.65,1056.37,3213.206918
03/07/2022 9:00,18988.81,19044.39,18929.38,19013.27,481.1572084,1056.27,1059.71,1051.92,1058.07,2300.203953
03/07/2022 10:00,19014.02,19084.44,18986.27,19040.1,426.9966267,1057.96,1062.56,1057.02,1060.1,1799.098934
03/07/2022 11:00,19040.41,19110.73,19031.39,19059.35,361.79141,1059.87,1063.82,1058.76,1059.81,1637.094006
03/07/2022 12:00,19059.34,19095.49,18955.24,19043.93,299.6181755,1059.81,1062.04,1046.41,1053.54,3335.890012
03/07/2022 13:00,19045.13,19059.2,18940,18954.07,379.6191451,1053.55,1054.6,1040.63,1041.31,5254.237755
03/07/2022 14:00,18954.9,19073.26,18941.71,19053.04,402.0125587,1041.16,1051.98,1039.66,1049.64,6924.51901
03/07/2022 15:00,19053.04,19090.1,19002.03,19016.38,391.534976,1049.88,1054.61,1047.39,1049.07,4826.75477
03/07/2022 16:00,19016.41,19184.49,18987.12,19131.82,439.5837457,1048.85,1059.18,1047.71,1055.95,8653.631163
03/07/2022 17:00,19131.79,19219.53,19080.92,19190.17,370.7767345,1055.95,1060.9,1051.94,1058.19,3345.455431
03/07/2022 18:00,19192.76,19271.55,19131.6,19209.29,554.9533166,1058.6,1061.66,1055.33,1057.91,3537.826223
03/07/2022 19:00,19206.81,19523.72,19185.73,19475.69,913.7782972,1057.97,1081.82,1057.28,1076.13,5952.292448
03/07/2022 20:00,19475.7,19622.33,19386.8,19418.04,996.9128896,1076.13,1085.28,1076.13,1083.24,8592.43289
03/07/2022 21:00,19416.54,19441.88,19235.18,19273.63,497.4867761,1083.03,1085.78,1072.7,1074.63,4138.362281
03/07/2022 22:00,19272.27,19359.39,19205,19274.26,598.3082091,1074.74,1080,1068.85,1074.59,6153.698586
03/07/2022 23:00,19274.26,19317.89,19185.01,19291.33,648.4495261,1074.56,1078.1,1068.7,1072.88,3350.64256
04/07/2022 0:00,19291.35,19325.83,19192.33,19242.67,441.034022,1072.9,1075.38,1065.9,1071.59,5293.807498
04/07/2022 1:00,19241.75,19248.31,19114.43,19205.36,388.275226,1071.62,1073.88,1066.35,1073.36,3557.375054
04/07/2022 2:00,19205.3,19214.52,19043,19049.82,340.7658494,1073.27,1074.82,1048.52,1049.63,9351.836049
04/07/2022 3:00,19048.95,19111.9,19029.33,19081.1,239.9907126,1049.55,1053.44,1046.71,1050.74,4308.199367
04/07/2022 4:00,19081.1,19126.54,19059.13,19100.05,199.2504584,1050.66,1055.6,1049.6,1054.59,3358.630491
04/07/2022 5:00,19102.52,19128.92,19090.15,19114.91,157.9440764,1054.47,1056.4,1051.43,1053.33,5806.307019
04/07/2022 6:00,19112.63,19167.23,19058.32,19078.82,173.8696011,1053.33,1056.36,1043.47,1046.07,8410.225379
04/07/2022 7:00,19078.69,19118.85,19056.07,19099.43,189.904516,1046.08,1050.86,1044.95,1049.64,3502.869472
04/07/2022 8:00,19099.43,19153.8,19087.4,19125.5,143.2339587,1049.54,1053.31,1048.61,1049.78,2395.682661
04/07/2022 9:00,19125.49,19422.85,19114.93,19344.17,513.2350802,1049.77,1070.96,1049.1,1067.33,6970.848144
04/07/2022 10:00,19344.17,19537.65,19344.17,19449.02,843.8809879,1067.5,1078.55,1066.91,1073.79,8789.842223
04/07/2022 11:00,19449.19,19817.28,19439.55,19785.18,1058.721653,1073.8,1104.2,1070.51,1099.97,11955.91546
04/07/2022 12:00,19784.71,19858.93,19607.06,19690.86,736.9113258,1099.94,1112.54,1098.95,1107.26,15969.75159
04/07/2022 13:00,19688.48,19732.67,19503.09,19509.16,831.9248577,1107.16,1108.8,1087.96,1088.93,9647.75531
04/07/2022 14:00,19509.41,19617.32,19478.94,19586.8,483.8948186,1088.93,1093.93,1082.69,1088.78,9936.081901
04/07/2022 15:00,19586.8,20095.19,19586.79,19780.23,1249.42522,1088.78,1129.28,1088.78,1110.73,18183.07619
04/07/2022 16:00,19779.85,19813.45,19648.34,19718.34,605.3971671,1110.73,1115.4,1101.65,1107.88,7875.194783
04/07/2022 17:00,19718.34,20015.39,19692.67,19876.54,992.0650018,1107.87,1132.46,1107.3,1124.73,16171.11552
04/07/2022 18:00,19876.54,19947.06,19802.22,19907.6,732.1878324,1124.72,1133.9,1119.06,1129.21,5733.698843
04/07/2022 19:00,19906.62,19940,19743.08,19804.15,717.1234432,1129.2,1132.83,1116.92,1121.89,10097.71687
04/07/2022 20:00,19804.18,19852.78,19696.34,19756.4,536.0259196,1121.88,1125.52,1115.74,1120.39,4104.348642
04/07/2022 21:00,19757.67,19999,19721.93,19930.14,514.5500333,1120.41,1144.99,1118,1133.92,9184.309108
04/07/2022 22:00,19933.21,20225,19820.22,20141.21,1234.330273,1133.91,1148,1129.76,1141.92,9823.200867
04/07/2022 23:00,20142.13,20331.76,20089.71,20211.35,1138.630268,1141.67,1160,1139.4,1149.98,15136.00444
05/07/2022 0:00,20212.42,20451.64,20156.32,20377.14,1363.784396,1149.98,1162.06,1146.77,1152.36,11462.97487
05/07/2022 1:00,20373.68,20406.92,20228.89,20275.66,632.6912562,1152.23,1154.55,1144.39,1150.44,5472.107867
05/07/2022 2:00,20275.7,20283.1,20131.66,20147.7,547.4206618,1150.07,1151.08,1140.37,1142.73,6208.884562
05/07/2022 3:00,20148.78,20294.36,20148.78,20288.74,323.9879937,1142.62,1155,1142.62,1151.88,3612.336915
05/07/2022 4:00,20288.73,20290.25,20160.01,20249.87,402.5119812,1152.1,1152.58,1140.86,1149.54,6656.39343
05/07/2022 5:00,20248.61,20432.75,20207.22,20270.77,592.1275818,1149.64,1166.66,1146.91,1157.14,8514.386322
05/07/2022 6:00,20270.76,20410.98,20264.73,20363.27,421.5988044,1156.92,1172.38,1156.11,1164.7,7273.996871
05/07/2022 7:00,20361.13,20374.24,20152.61,20190.07,357.0744719,1164.69,1164.69,1152.49,1156.76,5458.619921
05/07/2022 8:00,20189.08,20193.38,19792.37,19864.73,739.6716601,1156.75,1157.24,1132.71,1136.12,9776.397718
05/07/2022 9:00,19864.44,19910.9,19609.79,19738.02,703.7362407,1136.3,1139.69,1119.47,1128.16,7775.087707
05/07/2022 10:00,19739.64,19798.3,19672.75,19718.6,513.2406185,1128.26,1131.48,1124.06,1127.58,4572.603124
05/07/2022 11:00,19718.59,19783.85,19440.31,19490.87,917.5212164,1127.57,1132.66,1106.04,1110.32,10149.6174
05/07/2022 12:00,19491.9,19515.05,19330,19345.83,1058.605951,1110.32,1111.08,1090.89,1091.84,13842.8421
05/07/2022 13:00,19345.64,19500.94,19274.95,19373.62,1385.641558,1091.47,1103.16,1085.64,1093.76,21609.74155
05/07/2022 14:00,19373.6,19574.59,19348.52,19446.07,1167.060061,1093.7,1107.27,1087.82,1092.52,24660.28944
05/07/2022 15:00,19444.91,19521.6,19300.01,19503.81,1028.014952,1092.52,1094.29,1075.7,1091.93,13452.65676
05/07/2022 16:00,19503.82,19684.04,19467.75,19534.03,1163.759836,1091.8,1102.82,1087.27,1094.57,12184.19014
05/07/2022 17:00,19531.11,19766.15,19522.47,19687.37,1059.702532,1094.56,1106.7,1093.31,1101.8,9492.158377
05/07/2022 18:00,19687.33,20102.69,19653,20098.2,1281.682917,1101.8,1127.24,1098.32,1126.75,13006.88384
05/07/2022 19:00,20098.39,20483.57,20040.92,20382.73,1811.485248,1126.74,1152.49,1123.09,1145.87,16433.37778
05/07/2022 20:00,20384.99,20734.89,20345.6,20439.77,2150.839483,1145.93,1168.92,1143.89,1153.53,21272.66531
05/07/2022 21:00,20438.51,20478.31,20151.96,20347.69,855.123646,1153.39,1158.05,1137.27,1151.61,16062.694
05/07/2022 22:00,20348.62,20418,20232.55,20411.62,633.4553656,1151.61,1154.09,1137.21,1150.3,10540.81572
05/07/2022 23:00,20411.62,20415.5,20087.01,20153.51,827.6634217,1150.36,1150.57,1126.9,1131.26,7694.335108
06/07/2022 0:00,20153.74,20361.75,20082.66,20240.96,879.3690161,1131.16,1153,1124.34,1142.88,9783.416734
06/07/2022 1:00,20240.96,20293.28,19800,19857.45,1102.268829,1142.88,1146.68,1112.45,1114.13,12201.42274
06/07/2022 2:00,19857.47,19959.23,19770.31,19840.6,644.6215342,1114.06,1122.51,1110.56,1117.96,8707.20693
06/07/2022 3:00,19840.59,19967.61,19743,19932.31,491.2810457,1117.96,1132.16,1112.08,1129.72,7862.166629
06/07/2022 4:00,19930.52,20300.26,19869,20074.55,964.9312592,1129.93,1149.49,1126.26,1131.04,12023.5782
06/07/2022 5:00,20073.9,20177.52,19872.16,20020.86,509.2680446,1131,1141.38,1121,1130.28,6393.547084
06/07/2022 6:00,20020.86,20079.09,19846.11,20067.89,400.8886948,1130.39,1134.28,1119.36,1133.53,5124.783107
06/07/2022 7:00,20069.45,20222.89,20058.5,20138.82,587.901831,1133.63,1143.48,1131.37,1138.13,7574.769906
06/07/2022 8:00,20135.44,20275,20059.23,20165.15,739.6934387,1137.98,1147.89,1132.58,1139.35,7564.899934
06/07/2022 9:00,20161.72,20273.91,20096.83,20180.9,424.1045987,1139.33,1154.24,1136.05,1145.61,7707.928886
06/07/2022 10:00,20182.97,20199.99,20025.28,20115.86,470.1397518,1145.53,1146.86,1131.8,1139.24,9171.210391
06/07/2022 11:00,20113.69,20144.65,20020.49,20083.13,493.6435706,1139.23,1140.33,1126.41,1132.82,7628.216642
06/07/2022 12:00,20083.13,20163.24,19932.07,20133.4,683.0704146,1132.65,1139,1121.44,1134.73,9357.879148
06/07/2022 13:00,20132.28,20336.85,20026,20208.6,1348.613843,1134.72,1150.5,1125.89,1140.11,21266.76743
06/07/2022 14:00,20206.59,20269.6,20080,20174.44,1197.860351,1139.99,1145.36,1131.44,1138.05,17268.61259
06/07/2022 15:00,20176.27,20181.11,20033.81,20127.1,682.7685872,1138.15,1138.67,1126.54,1132.06,12080.91076
06/07/2022 16:00,20127.1,20300,20109.49,20280.92,785.4276314,1131.97,1146.2,1130.81,1144.18,9457.56337
06/07/2022 17:00,20280.65,20370,20215.24,20248.41,778.7535682,1144.18,1148.71,1136.7,1140.78,8198.275805
06/07/2022 18:00,20248.41,20429.89,20157.86,20363.74,1509.934675,1140.6,1165.41,1132.48,1162,36066.6352
06/07/2022 19:00,20367.01,20469.98,20255.8,20311.52,959.1181594,1162,1168.36,1146.22,1152.77,15980.94331
06/07/2022 20:00,20312.14,20430.8,20255.34,20374.71,582.0096273,1152.79,1164,1150.29,1160.51,10395.82348
06/07/2022 21:00,20381.04,20414.02,20290.31,20341.47,459.7244966,1160.53,1163.57,1153.93,1161.16,7271.457528
06/07/2022 22:00,20341.46,20592,20329.32,20495.97,956.8474462,1161.17,1192.93,1160.65,1189.84,21971.88905
06/07/2022 23:00,20495.95,20650,20469.7,20542.67,836.8885937,1189.98,1203.2,1184.88,1185.61,13052.23678
07/07/2022 0:00,20542.66,20575,20467.01,20519.25,715.4885068,1185.61,1189.28,1179.43,1183.89,11558.61581
07/07/2022 1:00,20519.25,20548.39,20446.83,20495.23,511.8705352,1183.88,1188.04,1178.03,1183.91,9936.037261
07/07/2022 2:00,20495.22,20527.67,20362.65,20399.39,541.5889089,1183.9,1186.37,1165.25,1169.66,11004.14947
07/07/2022 3:00,20398.92,20475.89,20371.64,20466.45,303.4293535,1169.51,1177.17,1167.05,1175.28,5062.469595
07/07/2022 4:00,20466.46,20479.08,20337.24,20400.28,275.486752,1175.28,1176.46,1164.73,1170.54,3807.440762
07/07/2022 5:00,20400.27,20427.47,20224.8,20287.13,448.3999832,1170.86,1174.58,1162.45,1164.11,4661.861102
07/07/2022 6:00,20286.13,20349.27,20263.79,20323,228.4281657,1164.12,1169.53,1162.32,1167.98,4264.230088
07/07/2022 7:00,20323.91,20445.49,20312.28,20423.59,258.2930436,1167.98,1176.87,1166.1,1175.73,5942.417346
07/07/2022 8:00,20422.78,20535.78,20379.97,20507.68,417.9820791,1175.73,1189.59,1172.42,1185.23,9400.013525
07/07/2022 9:00,20505.24,20600,20448.44,20545.38,704.1856355,1185,1193.62,1181.15,1184.83,9959.14273
07/07/2022 10:00,20545.93,20572.94,20442.76,20485.71,314.4681529,1184.82,1186.83,1179.4,1185.71,7107.559343
07/07/2022 11:00,20485.71,20495.76,20386.1,20494.06,300.6842201,1185.72,1186.12,1177.75,1185.48,8489.039262
07/07/2022 12:00,20494.07,20495.7,20360.77,20407.43,790.071333,1185.47,1191.55,1178.54,1187.1,13584.27619
07/07/2022 13:00,20407.43,20535.82,20355.85,20527.92,712.2280642,1187.11,1201.28,1180.99,1196.75,18354.3877
07/07/2022 14:00,20527.9,20950,20482.27,20906.07,2165.63126,1196.77,1228.7,1192.22,1222.66,41000.93676
07/07/2022 15:00,20905.86,21010,20815,20871.73,1279.176715,1222.62,1228.67,1212.61,1220.08,17800.92787
07/07/2022 16:00,20871.74,21190,20847.01,21085.79,1683.365554,1219.88,1239.92,1214.22,1233.24,23049.84163
07/07/2022 17:00,21085.41,21094.93,20773.49,20898.13,1499.691463,1233.24,1233.88,1216.62,1221.91,24226.08212
07/07/2022 18:00,20897.93,21432.43,20880.54,21366.96,3266.116762,1221.84,1238.36,1220.71,1234.23,29096.25293
07/07/2022 19:00,21368.92,21854.25,21334.7,21830.61,5335.716373,1234.23,1254.04,1233.84,1247.49,38541.75334
07/07/2022 20:00,21830.63,21855.72,21512.81,21614.04,1433.645015,1247.38,1250,1233.11,1237.9,17580.75848
07/07/2022 21:00,21613.96,21722.61,21555.92,21659.75,724.2224648,1237.9,1241.73,1232.9,1239.68,7241.278018
07/07/2022 22:00,21659.83,21757.31,21579.4,21616.7,721.422853,1239.66,1241.59,1224.61,1229.38,10836.31574
07/07/2022 23:00,21616.7,21715.8,21560,21614.6,579.7396095,1229.36,1245.12,1227.4,1237.13,14567.37494
08/07/2022 0:00,21618.04,21730.99,21569.36,21716.94,722.3490404,1237.55,1243.29,1230.71,1241.67,9347.247085
08/07/2022 1:00,21716.87,22490.54,21630.35,22134.84,2416.274038,1241.62,1275.51,1239.17,1262.13,24828.92483
08/07/2022 2:00,22134.84,22154.72,21866.05,21981.82,954.2502473,1262.19,1264.03,1242.01,1253.86,21239.64339
08/07/2022 3:00,21983.19,22127.7,21927.92,22123.76,629.2264599,1253.86,1259.57,1250.1,1259.15,18242.44891
08/07/2022 4:00,22125.99,22235.11,21951.6,21974.74,739.86721,1259.16,1267.66,1252.37,1252.7,13521.89804
08/07/2022 5:00,21972.1,22058,21744,21836.45,661.371392,1252.83,1256.16,1239,1244.88,11234.94593
08/07/2022 6:00,21836.63,21868.41,21752.78,21821.17,501.8450202,1244.88,1248.3,1239.69,1243.74,4991.076842
08/07/2022 7:00,21821.47,21849.87,21709.8,21787.95,566.4325729,1243.91,1245.3,1234.2,1240.84,4363.238615
08/07/2022 8:00,21786.73,21810.77,21415.14,21425.9,583.1593728,1240.83,1244.19,1215.73,1216.94,7325.202906
08/07/2022 9:00,21424.86,21570.02,21306.11,21560.32,608.1142444,1216.83,1220.05,1204.09,1216.79,9349.190839
08/07/2022 10:00,21560.31,21724.22,21482.85,21528.23,617.3994409,1216.54,1230.58,1212.61,1216.94,6817.170717
08/07/2022 11:00,21528.22,21660.07,21454.84,21574.07,657.4652732,1216.94,1227.1,1213.51,1220.66,8534.014677
08/07/2022 12:00,21573.72,21702.42,21172,21366.28,1369.654495,1220.66,1234.09,1198.17,1209.87,16936.96596
08/07/2022 13:00,21363.68,21475.68,21190,21256.21,1414.756943,1209.9,1219.99,1192.93,1198.46,17062.23583
08/07/2022 14:00,21254.43,21852.93,21185.24,21751.74,1712.797468,1198.24,1231.85,1192.16,1226.12,19109.83206
08/07/2022 15:00,21752.14,22134.72,21692.83,21952.73,4168.395208,1226.01,1241.2,1222.05,1235.77,48396.23016
08/07/2022 16:00,21952.73,21967.42,21542.78,21682.36,1288.783903,1235.78,1236.41,1213.58,1221.14,17956.82952
08/07/2022 17:00,21680.02,21824.37,21619.41,21738.21,956.3430475,1221.14,1230,1215.63,1224.9,8522.067616
08/07/2022 18:00,21740.84,21870.46,21653.36,21727.85,927.7505985,1224.9,1237,1221.41,1228,8437.211996
08/07/2022 19:00,21727.86,21869.18,21652.78,21802.03,1142.289427,1227.76,1247.05,1220.76,1238.95,15132.94312
08/07/2022 20:00,21796.94,22012.49,21760.2,21846.07,810.0539719,1238.95,1253.84,1235.48,1243.32,8188.382108
08/07/2022 21:00,21845.58,22009,21682.85,21696.78,608.9069232,1243.32,1250.67,1227.16,1229.02,5447.660161
08/07/2022 22:00,21693.8,21832.95,21675,21761.75,451.1910437,1228.63,1236.7,1227.91,1230.59,5617.552331
08/07/2022 23:00,21764,21947.24,21570,21582.2,802.3264486,1230.54,1243.09,1210.16,1213.19,10833.5552
09/07/2022 0:00,21582.28,21681.6,21412.4,21533.9,785.933959,1213.38,1220.99,1206.45,1210.86,8644.424918
09/07/2022 1:00,21532.83,21586.89,21400,21499.12,407.0684506,1210.83,1218.44,1208.61,1211.81,4147.329122
09/07/2022 2:00,21497.46,21623.2,21485.85,21573.81,352.232079,1211.79,1216.5,1211.1,1215.03,2612.740544
09/07/2022 3:00,21573.81,21616.99,21454.53,21602.6,347.3559671,1214.96,1216.79,1203.7,1216.33,3132.213513
09/07/2022 4:00,21599.96,21621.81,21496.76,21541.56,308.0414995,1216.32,1218.31,1209.82,1217.16,3219.033548
09/07/2022 5:00,21541.57,21601.56,21478.26,21504.86,339.2126384,1217.14,1222.08,1210.4,1213.94,2811.845456
09/07/2022 6:00,21504.87,21564.44,21478.28,21548.9,271.8174618,1213.94,1218.81,1212.86,1217,1894.354345
09/07/2022 7:00,21547.26,21714.65,21543.79,21641.9,471.5583553,1217,1226.86,1216.3,1224.29,4999.478339
09/07/2022 8:00,21641.9,21719.61,21589.72,21709.73,278.8528417,1224.31,1227.26,1217.64,1226.28,1978.200938
09/07/2022 9:00,21711.61,21714.81,21591.83,21642.85,292.5664287,1226.23,1226.23,1215.74,1219.19,1993.297831
09/07/2022 10:00,21642.85,21734.86,21613.72,21726.12,277.7805046,1219.18,1224.78,1215.86,1224.34,1724.359473
09/07/2022 11:00,21726.53,21760.08,21311.04,21434.7,511.8512924,1224.28,1225.95,1204.85,1209.94,5882.164367
09/07/2022 12:00,21436.01,21549.43,21373.87,21504.89,466.5781477,1209.94,1216,1205.95,1213.48,7840.195886
09/07/2022 13:00,21504.89,21615.54,21489.6,21553.48,380.2309052,1213.49,1217.91,1209.87,1213.19,3282.191109
09/07/2022 14:00,21553.48,21704.95,21529.37,21585.01,419.4593622,1213.19,1222.05,1211.04,1213.88,9271.462252
09/07/2022 15:00,21586.06,21642.82,21528.7,21540.07,311.4379701,1213.97,1217.82,1212.02,1214.69,2107.269085
09/07/2022 16:00,21538.39,21707.37,21524.19,21683.2,331.5418188,1214.64,1223.24,1213.57,1221.73,2897.697265
09/07/2022 17:00,21683.15,21959.3,21658.78,21868.83,732.8540726,1221.73,1233.54,1219.55,1227.28,5120.296208
09/07/2022 18:00,21870.76,21900,21727.08,21738.57,431.7132449,1227.33,1232.62,1222.04,1222.88,3870.89139
09/07/2022 19:00,21738.58,21761.44,21511,21613.93,483.4371811,1222.86,1223.96,1208.7,1218.29,5539.481152
09/07/2022 20:00,21611.15,21692.5,21576.61,21672.78,237.5015943,1218.21,1220.41,1214.56,1219.19,1996.839005
09/07/2022 21:00,21671.92,21737.91,21628.29,21702,276.028619,1219.18,1223.24,1217.82,1221.05,2520.576879
09/07/2022 22:00,21701.99,21745.16,21585.15,21619.52,378.0676385,1221.05,1226.09,1213.75,1215.82,3663.877447
09/07/2022 23:00,21619.79,21639.01,21535.22,21583.99,331.1920701,1215.79,1219.92,1212.49,1216.78,2998.062265
10/07/2022 0:00,21582.23,21595.75,21348.25,21353.21,590.4522734,1216.78,1217.93,1210,1210.01,4791.878979
10/07/2022 1:00,21352.16,21486.43,21323.2,21404.12,401.2128043,1210,1219.41,1208,1209.83,3912.012918
10/07/2022 2:00,21403.58,21484.04,21100,21301.67,837.5974239,1209.83,1212.84,1180.35,1190,9961.35393
10/07/2022 3:00,21301.65,21335.41,21188.44,21287.07,395.3477571,1190.23,1191.05,1183.66,1187.64,3558.546428
10/07/2022 4:00,21286.06,21302.26,21153.93,21265.9,394.2969013,1187.69,1194.34,1183.61,1191.54,3458.044492
10/07/2022 5:00,21267.03,21360.35,21258.01,21346.63,274.4409033,1191.67,1194.9,1190.73,1193.08,1825.336711
10/07/2022 6:00,21346.63,21351.27,21217,21285.63,257.4134802,1193.09,1193.19,1185.05,1188.35,1920.35641
10/07/2022 7:00,21285.56,21348.98,21235,21327.37,195.6441028,1188.35,1191.44,1185.05,1189.01,1333.658504
10/07/2022 8:00,21327.37,21411.97,21242.7,21313.82,228.596839,1189.01,1193.62,1180.86,1187.57,2239.140526
10/07/2022 9:00,21312.72,21352.91,21278.25,21317.53,170.1913356,1187.57,1190.07,1183.71,1186.54,1494.79681
10/07/2022 10:00,21316.22,21346.86,21212.89,21267.64,215.6596135,1186.54,1187.9,1175.5,1182.44,3260.133102
10/07/2022 11:00,21265.75,21290.81,21161.86,21286.79,249.4064105,1182.31,1183.73,1173.45,1182.76,2473.112445
10/07/2022 12:00,21286.49,21330.82,21259.28,21294.33,207.721359,1182.71,1187,1181.53,1183.98,1509.980322
10/07/2022 13:00,21295.37,21300.3,20950,21065.33,626.9130014,1184.04,1184.17,1169.46,1175.6,3823.354726
10/07/2022 14:00,21064.4,21064.4,20820.5,20850.45,616.9084837,1175.59,1175.59,1155.53,1158.76,8994.377292
10/07/2022 15:00,20850.16,20965.25,20825,20885.15,381.3896823,1158.79,1166.56,1156.96,1162.76,4249.296768
10/07/2022 16:00,20885.15,21024.35,20636.53,20919.57,858.8999425,1162.76,1175.71,1153.15,1171.51,5981.877253
10/07/2022 17:00,20917.27,20943.16,20866.05,20890.27,283.2113956,1171.6,1174.28,1169.31,1171.36,2635.83264
10/07/2022 18:00,20890.27,20905.19,20755.69,20836.18,310.2814844,1171.32,1171.91,1163.45,1167.56,3516.886787
10/07/2022 19:00,20835.41,20917.32,20723.54,20909.75,235.3499165,1167.54,1173.7,1161.59,1173.61,5493.418674
10/07/2022 20:00,20909.75,21005.12,20823.92,20974.11,346.5962293,1173.63,1182.78,1169.95,1177.88,6000.42204
10/07/2022 21:00,20976.37,21167.89,20952.53,21027.86,441.0215801,1177.88,1184.65,1175.85,1176.93,7529.893856
10/07/2022 22:00,21027.87,21031,20680.01,20828.54,777.2872447,1176.93,1176.93,1159.86,1167.8,15754.97229
10/07/2022 23:00,20828.54,20869.94,20748.81,20850.65,315.06383,1167.8,1169.73,1162.47,1167.68,4386.648842
11/07/2022 0:00,20850.65,20854.32,20660.13,20798,528.4397949,1167.66,1170.47,1156.01,1169.55,5470.287761
11/07/2022 1:00,20796.16,20805.14,20501.42,20537.97,794.7675646,1169.55,1169.97,1147.68,1151.61,8293.019256
11/07/2022 2:00,20534.87,20587.94,20442.92,20535.78,612.6193519,1151.71,1154.35,1143.05,1148.29,5320.970493
11/07/2022 3:00,20534.03,20654.4,20464.01,20526.09,412.7355643,1148.3,1155.2,1141.7,1153.74,5909.838982
11/07/2022 4:00,20524.65,20593.9,20415.83,20514.2,440.7976486,1153.59,1154.41,1142.48,1148.52,3270.737506
11/07/2022 5:00,20513.75,20564.14,20453.04,20491.98,350.6448793,1148.51,1152.11,1143.56,1146.33,3631.919291
11/07/2022 6:00,20491.98,20508.24,20345.88,20381.35,403.0003474,1146.32,1148.08,1135.63,1139.16,6894.610112
11/07/2022 7:00,20384.83,20462.34,20364.19,20423.73,323.3184143,1139.16,1144.59,1137.65,1142.47,3899.061932
11/07/2022 8:00,20422.86,20540.45,20393.72,20516.86,430.3779533,1142.38,1146.38,1140.45,1141.79,3030.423566
11/07/2022 9:00,20513.5,20602.92,20486.91,20534.49,373.9866083,1141.77,1148.72,1140.85,1146.21,2365.326941
11/07/2022 10:00,20534.49,20614.64,20496.33,20517.09,234.6114643,1146.37,1149.19,1142.51,1144,2151.921909
11/07/2022 11:00,20514.28,20570.31,20410.25,20459.82,309.2633882,1143.88,1148.56,1137.96,1142.4,8153.893286
11/07/2022 12:00,20457.91,20597.69,20403.33,20577.11,434.1848436,1142.49,1153.79,1138.02,1151.98,7115.590532
11/07/2022 13:00,20575.02,20738.35,20251,20355.79,1393.296098,1151.92,1160.26,1129.63,1135.37,16183.76157
11/07/2022 14:00,20352.9,20466.39,20266.96,20373.71,785.9760857,1135.23,1144.54,1127.7,1137.9,11946.46405
11/07/2022 15:00,20372.17,20450,20342.5,20419.79,618.6143695,1137.85,1143.13,1133.36,1142.62,7097.168287
11/07/2022 16:00,20420.02,20502.93,20384.79,20400.38,626.0187084,1142.71,1147.54,1139.13,1140.7,5901.380009
11/07/2022 17:00,20400.38,20631.21,20396.56,20595.1,646.219997,1140.66,1155.45,1140.47,1153.53,6695.578807
11/07/2022 18:00,20597.64,20688.72,20530.91,20547.97,1060.941738,1153.52,1155.65,1146.01,1147.61,17026.60266
11/07/2022 19:00,20547.13,20568.71,20400.46,20485.09,1002.93632,1147.53,1149.13,1134.79,1140.81,13903.36245
11/07/2022 20:00,20483.77,20539.84,20374.44,20411.24,542.1923646,1140.67,1143.83,1133.19,1137.74,7376.681692
11/07/2022 21:00,20411.24,20416.5,20151,20218.01,511.2827766,1137.55,1137.78,1116.77,1120.48,7175.401175
11/07/2022 22:00,20220.03,20220.04,19956.79,19979.09,1701.038784,1120.47,1120.64,1079.8,1097.9,57775.05229
11/07/2022 23:00,19979.39,20033.83,19860.12,19942.43,1524.188332,1097.84,1100.55,1090.35,1095.56,13119.43249
12/07/2022 0:00,19942.44,19986.5,19772.87,19791.47,1131.60232,1095.48,1097.35,1081.17,1084.49,14249.01448
12/07/2022 1:00,19790.04,19935.25,19780.02,19871.99,643.8178011,1084.5,1094.28,1083.61,1089.83,7805.753855
12/07/2022 2:00,19871.28,19964.91,19863.42,19953.1,515.9609078,1089.86,1093.2,1087.94,1090.03,7209.917962
12/07/2022 3:00,19953.73,19954.56,19858.86,19923.56,454.6062544,1090.05,1090.08,1080.2,1085.17,7531.565498
12/07/2022 4:00,19920.4,20014.22,19906.27,19983.65,369.364411,1085.14,1090.87,1083.75,1087.27,5981.082347
12/07/2022 5:00,19984.77,20037.46,19930.96,19932.86,385.9569386,1087.28,1092.05,1085.31,1085.79,4204.295166
12/07/2022 6:00,19930.96,19930.96,19786.07,19825.5,462.393952,1085.85,1086.26,1075.61,1077.87,8571.480639
12/07/2022 7:00,19824.32,19849.15,19594.67,19706.15,1145.222358,1077.73,1078.6,1061.44,1067.75,14727.6956
12/07/2022 8:00,19705.61,19795.84,19648.35,19749.67,525.4099268,1067.75,1069.56,1060,1065.64,11508.08858
12/07/2022 9:00,19748.21,19782.6,19537.4,19579.32,658.3387705,1065.6,1068.02,1052.65,1053.43,9285.983148
12/07/2022 10:00,19580.1,19695.93,19567.73,19590.85,500.9829602,1053.43,1063.98,1053.25,1056.99,6069.44352
12/07/2022 11:00,19590.9,19815.97,19575,19757.54,739.0813568,1056.99,1071.18,1055.94,1064.76,8283.544806
12/07/2022 12:00,19756.18,19946.78,19752.37,19853.67,661.8307075,1064.76,1074.26,1064.21,1071.87,10288.91367
12/07/2022 13:00,19853.66,19990,19742.76,19762.51,1187.241436,1071.83,1081.27,1065,1066.4,22258.958
12/07/2022 14:00,19760.41,19916.19,19656.13,19897.74,1267.68413,1066.38,1076.3,1060.55,1075.01,22238.13146
12/07/2022 15:00,19897.66,19975.07,19839.14,19862.75,1024.588965,1075.03,1082.67,1073.43,1074.69,21828.95393
