time,open,high,low,close,volume
23/11/2022 4:00,1169.75,1170.38,1159.84,1162.72,14869.71844
23/11/2022 5:00,1162.72,1164.51,1156.56,1157.01,10876.18909
23/11/2022 6:00,1157.11,1162.92,1156.06,1160.82,9924.494751
23/11/2022 7:00,1160.87,1168.58,1156.92,1165.85,14029.23077
23/11/2022 8:00,1165.97,1172.72,1159.33,1162.98,15114.87184
23/11/2022 9:00,1162.92,1170.23,1161.65,1165.89,13344.20238
23/11/2022 10:00,1165.89,1180.99,1160.71,1173.21,16642.09709
23/11/2022 11:00,1173.05,1177.35,1169.19,1173.93,19884.97038
23/11/2022 12:00,1173.93,1176.93,1163.16,1163.44,14716.49881
23/11/2022 13:00,1163.49,1168.38,1154,1156.01,19667.37341
23/11/2022 14:00,1156.17,1167.19,1152.19,1164.53,27209.25555
23/11/2022 15:00,1164.66,1170.64,1158.17,1159.91,20321.85623
23/11/2022 16:00,1160.06,1162.43,1149.19,1151.31,19036.71522
23/11/2022 17:00,1151.25,1154.44,1148.8,1152.69,17910.33096
23/11/2022 18:00,1152.52,1174.65,1151.43,1168.74,20552.92462
23/11/2022 19:00,1168.71,1188.88,1162.48,1167.61,42950.86238
23/11/2022 20:00,1167.7,1174.39,1161,1173.85,22999.34179
23/11/2022 21:00,1173.92,1175.87,1167.78,1168.53,14616.15036
23/11/2022 22:00,1168.47,1175.85,1167.02,1173.59,18002.2261
23/11/2022 23:00,1173.54,1189.51,1172.12,1183.53,35292.89111
24/11/2022 0:00,1183.55,1188.14,1179.1,1180.97,21320.63314
24/11/2022 1:00,1180.89,1205.54,1180.13,1201.19,31202.05086
24/11/2022 2:00,1201.19,1209,1198.35,1199.37,22855.86661
24/11/2022 3:00,1199.3,1205.22,1196.13,1200.95,14286.41488
24/11/2022 4:00,1200.86,1205.22,1198,1202.29,10618.53685
24/11/2022 5:00,1202.29,1204.59,1198.7,1199.99,9517.265302
24/11/2022 6:00,1200.09,1216.1,1197.85,1212.3,11018.82648
24/11/2022 7:00,1212.42,1215.96,1205.49,1205.77,24320.88121
24/11/2022 8:00,1206.01,1207.67,1193.1,1198.63,20989.62937
24/11/2022 9:00,1198.7,1202.07,1194.61,1200.61,9657.502174
24/11/2022 10:00,1200.68,1203.56,1190.64,1195.59,16885.74577
24/11/2022 11:00,1195.55,1196.75,1191.82,1194.76,11133.47062
24/11/2022 12:00,1194.84,1201.44,1191.55,1193.65,16191.01853
24/11/2022 13:00,1193.66,1203.04,1191.74,1199.39,12838.00301
24/11/2022 14:00,1199.45,1199.74,1185.12,1193.02,16467.50917
