time,Btc-open,Btc-high,Btc-low,Btc-close,Btc-volume,Eth-open,Eth-high,Eth-low,Eth-volume,Eth-close
16/09/2022,19703.65,19890.95,19305,19801.04,24863.81493,1472.85,1483.21,1404.31,391498.2683,1433.73
17/09/2022,19800.26,20183.14,19748.89,20113.37,11557.14724,1433.64,1476.22,1408.79,193158.3696,1468.97
18/09/2022,20113.37,20119.08,19335.57,19417.64,16437.90669,1468.9,1470.15,1325.48,310480.6885,1334.72
19/09/2022,19417.56,19689.62,18255,19540.38,30961.44633,1334.71,1392.94,1279,381868.1287,1376.17
20/09/2022,19538.31,19638.46,18722,18876.91,27437.23361,1376.23,1385,1312.4,419548.0175,1322.8
21/09/2022,18876.14,19949.97,18153.13,18462.64,44344.46282,1322.74,1412,1220,569985.272,1245.65
22/09/2022,18462.66,19521.8,18358.63,19401.25,41006.95213,1245.36,1348.87,1237,563572.0823,1326.43
23/09/2022,19399.93,19500,18529,19286.01,30781.3825,1326.14,1359.99,1261.9,519153.4518,1326.82
24/09/2022,19286.03,19311.4,18808.13,18923.2,17644.7617,1327.24,1349.31,1306.29,206779.3994,1317.25
25/09/2022,18920.93,19184.3,18619.88,18808.61,14499.16321,1317.49,1337.26,1269.41,185703.7495,1294.63
26/09/2022,18806.3,19320.86,18681.02,19228,33108.05446,1294.65,1341,1278.24,416561.9781,1336.61
27/09/2022,19226.94,20383.15,18821.55,19077.57,51860.03004,1336.45,1400.51,1303.66,457125.646,1327.92
28/09/2022,19077.56,19773.67,18487,19412.07,43710.30467,1327.87,1355.34,1253.65,488408.6827,1336.93
29/09/2022,19412.37,19646.66,18845.3,19595.57,34783.53737,1336.92,1351.85,1288.12,409208.9618,1336.02
30/09/2022,19595.59,20182.72,19154.38,19426.11,34243.66393,1336.04,1373.46,1315,423994.5807,1328.95
01/10/2022,19423.57,19486.43,19160,19315.27,7337.455956,1328.74,1333.99,1302.65,98845.97328,1311.76
02/10/2022,19315.26,19398.94,18923.81,19059.17,12951.42404,1311.79,1318,1269.69,150803.126,1277.02
03/10/2022,19059.1,19717.67,18958.29,19633.46,28571.64019,1276.84,1330.24,1262.45,341841.34,1323.31
04/10/2022,19632.43,20479.43,19495.32,20345.19,32685.41637,1323.44,1370.43,1318.82,265741.9473,1362.06
05/10/2022,20345.27,20371.15,19750,20161.62,33542.20736,1362.1,1364.93,1316.54,297201.2486,1352.48
06/10/2022,20162.15,20455.79,19855.19,19965.64,44044.43606,1352.37,1384.41,1345,437205.2303,1352.24
07/10/2022,19963.75,20065.26,19325,19533.05,34938.97273,1352.18,1362.14,1317.54,268128.0743,1331.14
08/10/2022,19531.68,19628.78,19250,19419.39,9745.254536,1331.12,1337.61,1303.76,85052.24063,1315.71
09/10/2022,19421.49,19563.28,19321,19443.47,12537.63788,1315.71,1329.33,1307.21,98670.85009,1323.41
10/10/2022,19442.7,19528.04,19028.08,19132.83,26596.56844,1323.27,1338.41,1287.66,248135.4863,1290.06
11/10/2022,19130.8,19265.69,18855.19,19058.11,36248.0191,1289.94,1297.95,1267,361513.3864,1279.94
12/10/2022,19058.42,19235.26,18971.51,19155.92,24862.65345,1279.87,1306.72,1274.73,257271.5109,1294.33
13/10/2022,19153.97,19509.23,18131,19378.65,49160.49652,1294.21,1301.85,1190,533160.9912,1286.96
14/10/2022,19375.55,19954.14,19076.83,19178,46208.3326,1286.89,1344.4,1283.26,483178.8793,1296.36
15/10/2022,19179.15,19229.12,18983,19070.24,9062.828353,1296.42,1302.14,1263.6,146252.4643,1275.09
16/10/2022,19070.62,19425.49,19065.23,19264.44,8310.928341,1275.16,1315.62,1274.61,160206.6333,1306.04
17/10/2022,19261.62,19679.46,19154.72,19550.4,24137.12483,1305.89,1338.69,1295.36,274413.3863,1331.49
18/10/2022,19550.39,19702.73,19091.77,19328.76,27645.59742,1331.57,1342.28,1286.67,375586.2182,1310.78
19/10/2022,19328.75,19361,19062.1,19124.18,22284.13293,1310.79,1313.8,1280.02,249903.4964,1284.76
20/10/2022,19123.77,19349.04,18905,19042.48,28405.75597,1284.92,1311.1,1270.34,310500.8272,1282.6
21/10/2022,19043.66,19254.52,18659,19166.45,24206.36088,1282.59,1307.18,1254,307346.5337,1299.83
22/10/2022,19164.92,19257.66,19110.46,19209.1,7044.99034,1299.94,1320.56,1294.17,98142.70087,1313.88
23/10/2022,19209.09,19698.1,19070.92,19572.44,12086.31175,1313.82,1370.66,1299.47,182202.5178,1364.06
24/10/2022,19572.2,19603.57,19159.35,19330.41,29432.58356,1363.93,1370.9,1324.04,330219.4958,1343.71
25/10/2022,19332.11,20420.88,19240.76,20086.28,42452.33701,1343.74,1525.38,1335.12,738604.6667,1460.34
26/10/2022,20086.27,21022.81,20055.85,20775.4,43618.99193,1460.34,1595.44,1457.41,867339.435,1566.37
27/10/2022,20773.59,20878.17,20196.01,20296.97,34123.58255,1566.46,1580,1502.8,768442.4936,1514.09
28/10/2022,20295.77,20755.09,20000,20597.91,29581.7515,1514.2,1577.89,1479.41,517416.221,1554.83
29/10/2022,20597.34,21080,20561.2,20823.53,19822.75126,1554.81,1664.29,1547.79,371454.9697,1620.09
30/10/2022,20822.38,20939.35,20523.92,20630.68,13737.38848,1620.18,1640.41,1576.24,262404.1115,1590.89
31/10/2022,20629.21,20837.68,20237,20489.94,22222.73612,1590.88,1635.7,1546.31,442623.5512,1572.67
01/11/2022,20489.55,20691,20326.55,20479.63,21147.00855,1572.58,1612.74,1563.05,338781.9983,1578.24
02/11/2022,20480.34,20805,20059.53,20151.4,43913.21904,1578.35,1622.24,1502,597803.7167,1518.04
03/11/2022,20151.29,20390.82,20032.02,20206.88,26837.37211,1518.15,1558.95,1515,417983.1972,1530.81
04/11/2022,20208.02,21298.76,20181.61,21144.2,42027.16281,1530.81,1677,1528.01,595048.8779,1644.61
05/11/2022,21149.03,21478.8,21082.54,21300.45,14076.70488,1644.84,1667.03,1621.05,191562.1544,1627
06/11/2022,21300.45,21365.89,20886.26,20909.17,10958.49326,1627.17,1638.72,1564.17,206626.5159,1568.34
07/11/2022,20908.15,21069.46,20394.34,20593.49,25279.82917,1568.27,1608.66,1545.97,420305.1339,1568.34
08/11/2022,20593.34,20675,17500,18550.25,84056.63083,1568.45,1580,1227.4,1191644.989,1334.25
09/11/2022,18546.07,18590.34,15512,15891.96,119633.9619,1333.97,1337.49,1071.11,1483345.103,1099.9
10/11/2022,15894.77,18140.62,15720,17553.89,91496.98548,1099.9,1347.62,1083.95,898160.5122,1295.36
11/11/2022,17555.44,17641.32,16336.05,17013.62,64776.65479,1295.55,1307.36,1197.9,807406.0537,1285.29
12/11/2022,17014.78,17067.7,16595.25,16783.33,23830.05786,1285.57,1289.16,1235.53,252702.8126,1255.14
13/11/2022,16783.32,16926.57,16214.95,16301.39,23266.69735,1254.98,1272,1198.99,245429.7415,1219.43
14/11/2022,16298.75,17169.68,15790.25,16590.73,55601.9347,1219.4,1289.17,1169.4,524054.2638,1241.56
15/11/2022,16588.41,17107.88,16502.85,16877.93,48155.32054,1241.58,1289.78,1232.56,417549.5609,1251.74
16/11/2022,16879.37,16994.31,16358.66,16645.24,37249.70415,1251.95,1266.99,1185.2,430253.1372,1215.21
17/11/2022,16646.58,16736.7,16396,16680.47,22484.77507,1215.2,1227.34,1181.02,347569.9606,1199.44
18/11/2022,16680.47,16984.08,16526.28,16680.59,26970.34406,1199.39,1232.37,1198.01,276244.2536,1210.93
19/11/2022,16678.85,16802,16534.83,16683.02,9396.047701,1210.73,1231.62,1196.27,154207.5746,1216.12
20/11/2022,16680.7,16733.19,16154.65,16252.53,16685.19096,1216.31,1225.26,1130.2,309725.6813,1140.07
21/11/2022,16252.43,16279.99,15460,15760.14,43799.91803,1140.04,1145,1080,645537.1525,1105.91
22/11/2022,15758.96,16294.5,15596.22,16199.71,44555.9069,1105.68,1141.26,1073.42,571006.8633,1138.17
23/11/2022,16201.15,16700,16142.99,16587,37143.06609,1138.25,1189.51,1126.22,488293.7072,1183.53
24/11/2022,16585.83,16797.28,16450.62,16587.61,21819.50497,1183.55,1216.1,1179.1,347857.6928,1202.81
25/11/2022,16587.6,16610.08,16333,16510.9,20800.91157,1202.78,1206.84,1170.17,255469.5102,1198.66
26/11/2022,16510.9,16693.18,16376.1,16450.93,12308.57071,1198.65,1234.97,1195.54,194599.6301,1204.8
27/11/2022,16450.32,16589.43,16395,16419.88,10825.69525,1204.89,1222.81,1188.31,160395.22,1193.3
28/11/2022,16421.63,16478.32,15992.64,16206.3,30336.24757,1193.46,1198.87,1150.09,336303.0681,1167.24
29/11/2022,16206.23,16541.72,16092.53,16438,21901.98479,1167.22,1227.08,1157.37,334230.2586,1215.91
30/11/2022,16437.94,17259.37,16423.37,17167.33,42517.61172,1216.04,1311.76,1212,513868.9492,1294.77
01/12/2022,17165.44,17317.8,16855,16980.08,31798.99152,1294.68,1302,1262.85,341051.4466,1276.48
02/12/2022,16980.07,17108.25,16791.02,17094.71,23096.43687,1276.48,1297.57,1265.56,312335.4294,1295.63
03/12/2022,17094.25,17158.42,16863.58,16888.53,14081.45067,1295.63,1308.89,1236.42,233057.3279,1240.91
04/12/2022,16889.17,17199.99,16882.86,17108.9,16961.10829,1240.91,1287.44,1240.27,195680.2773,1279.68
05/12/2022,17108.9,17424.59,16865.22,16966.05,33618.45109,1279.67,1305.75,1246.73,334071.8468,1259.23
06/12/2022,16966.05,17111.35,16904.04,17089.05,26693.61012,1259.32,1274.57,1241.83,310591.4328,1271.19
07/12/2022,17089.18,17140.22,16679.52,16840,22635.46849,1271.36,1277.49,1215,294892.0653,1231.56
08/12/2022,16839.76,17300.59,16738,17226.01,23533.23454,1231.49,1292.58,1221.72,305010.1015,1280.33
09/12/2022,17226.03,17352.62,17060.69,17130.59,20976.637,1280.15,1296.55,1255.61,268613.5175,1262.95
10/12/2022,17130.49,17227.64,17093.42,17128.1,7860.586876,1262.75,1283.4,1259.59,127080.3518,1266.45
11/12/2022,17128.1,17271.92,17073.19,17085.21,9948.85267,1266.45,1284.68,1255.7,136453.2641,1262.92
12/12/2022,17085.62,17244.63,16875.83,17211.66,20659.65709,1263.08,1279.22,1240,244239.651,1275.72
13/12/2022,17212.9,17999.99,17089.17,17773.18,38316.03172,1275.74,1351.05,1255.67,340963.9356,1320.47
14/12/2022,17772.98,18385.36,17660.93,17804.97,49295.42072,1320.47,1351.87,1300.85,490007.7802,1307.47
15/12/2022,17805.36,17856.26,17275.02,17357.96,37834.73808,1307.42,1311.5,1259.37,394788.3807,1266.48
16/12/2022,17359.1,17525,16529.53,16632.64,47159.86301,1266.48,1279.99,1155.55,529307.0557,1166.98
17/12/2022,16634.29,16799.99,16585.64,16782.25,18446.6836,1166.98,1190,1161.83,227688.4072,1187.06
18/12/2022,16782.23,16875,16663.76,16741.16,11073.43886,1187.17,1196.6,1172.43,174291.5848,1183.32
19/12/2022,16742.33,16822.84,16273.4,16439.74,26856.08599,1183.37,1195.34,1150.34,324622.2584,1167.6
20/12/2022,16439.98,17060.86,16398.22,16897.65,34330.28235,1167.59,1231.28,1163.02,341462.5791,1216.69
21/12/2022,16896.17,16926.05,16725.78,16826.56,16743.62189,1216.76,1222.99,1203.06,237732.8981,1213.7
22/12/2022,16825.18,16868.82,16560.84,16815.51,21269.7674,1213.7,1238.76,1182.43,316565.6083,1217.5
23/12/2022,16815.28,16943.29,16719.57,16777.21,21958.88698,1217.48,1231.7,1210.6,287942.0491,1219.92
24/12/2022,16777.88,16863.62,16775.88,16837.12,9502.803207,1219.99,1227.47,1213.7,135682.6397,1220.51
25/12/2022,16837.24,16853.88,16720.89,16829.02,7065.216566,1220.49,1224.1,1193.17,167839.6524,1218.37
26/12/2022,16829.19,16939.81,16787.97,16917.96,8493.276612,1218.41,1230.92,1209,133431.0078,1227.58
27/12/2022,16916.66,16967,16585.97,16698.73,17482.09319,1227.66,1233.75,1199.58,214552.82,1210.99
28/12/2022,16698.31,16777.35,16460,16539.66,23345.55126,1211.06,1215.38,1180.04,301571.0601,1189.24
29/12/2022,16539.66,16654.81,16479.5,16627.54,20088.46487,1189.33,1206.07,1186.13,240611.2708,1199.74
30/12/2022,16627.36,16649.99,16326.16,16600.1,26532.28003,1199.73,1201.64,1180.44,228129.4873,1199.1
31/12/2022,16599.98,16634.42,16462.49,16530.35,15414.5294,1199.19,1208,1191.01,144035.6384,1195.25
01/01/2023,16531.83,16621,16490,16611.58,10668.73698,1195.25,1204.17,1190.03,110146.3399,1199.92
02/01/2023,16611.9,16789.99,16542.52,16666.95,13560.46018,1199.97,1224.59,1192.41,181181.0204,1213.69
03/01/2023,16666.86,16772.3,16600,16669.47,17612.35528,1213.77,1219.79,1204.04,185992.2783,1214.21
04/01/2023,16668.95,16988,16645.87,16844.42,25922.70681,1214.21,1272.01,1212.17,339875.3983,1256.34
05/01/2023,16844.4,16872.13,16750.07,16825.69,14918.22913,1256.35,1259.77,1239.97,236940.933,1250.88
06/01/2023,16825.53,17027.11,16670.82,16948.06,24235.38704,1250.87,1276.6,1234.2,290563.2709,1268.84
07/01/2023,16948,16977.76,16903.58,16942.37,5680.117994,1268.94,1270.83,1260.75,105755.0768,1263.94
08/01/2023,16942.37,17167.52,16910.41,17125.18,9195.459854,1263.84,1295.38,1257.34,158918.8523,1289.92
09/01/2023,17125.17,17396.25,17102.97,17177.98,33252.15436,1289.73,1345.87,1285,422757.6691,1320.02
10/01/2023,17177.94,17494.37,17145.1,17443.5,24901.57486,1320,1348.19,1316.63,312409.2266,1335.56
11/01/2023,17443.5,17998,17315.08,17944.27,27251.01602,1335.69,1397.98,1319.81,323378.09,1389.24
12/01/2023,17944.15,19115.85,17904.83,18847.75,61938.44269,1389.21,1438.55,1361.39,498193.376,1416.05
13/01/2023,18847.77,20000,18714.8,19934.88,55049.62235,1416.05,1466,1400.75,360619.2295,1451.78
14/01/2023,19934.07,21321.98,19893.25,20957.02,58239.87329,1451.7,1597.99,1449.38,416565.1555,1550.06
15/01/2023,20956.2,21057.3,20560.16,20879.7,25709.30242,1550.06,1567.37,1516.06,239830.6285,1552.89
16/01/2023,20879.67,21465.62,20611.45,21187.5,41151.35429,1552.83,1603.91,1521.01,358689.237,1576.85
17/01/2023,21191.46,21595,20844.73,21136.33,32656.47978,1577.01,1608.65,1540.49,305156.2422,1565.68
18/01/2023,21135.01,21650.21,20370.01,20674.29,34600.25647,1565.52,1612.66,1500.32,448866.8367,1510.83
19/01/2023,20674.03,21197,20656.52,21084.22,23436.75405,1510.9,1564.61,1508.87,301311.8662,1550.98
20/01/2023,21084.05,22754.73,20865.64,22669.81,32810.59588,1550.96,1668,1541.94,384319.5676,1658.25
21/01/2023,22671.09,23375.6,22432.45,22789.37,32657.605,1658.36,1680,1617.29,279483.4849,1626.8
22/01/2023,22789.34,23082.82,22298.15,22714.87,25548.28914,1626.83,1664.42,1603.39,260032.8545,1627.88
23/01/2023,22714.81,23180.55,22500.01,22920.29,32380.77464,1628.01,1648.56,1584.43,318174.3354,1626.55
24/01/2023,22920.67,23165.56,22460.17,22636.17,39180.10567,1626.71,1641.72,1528.95,328086.3625,1556.09
25/01/2023,22636.19,23824.66,22326.24,23062.36,38496.91632,1556.1,1640.92,1513.77,400283.9616,1612.54
26/01/2023,23062.36,23287.38,22853.61,23010.47,30187.01703,1612.64,1633.55,1577.61,287943.1663,1601.1
27/01/2023,23011.37,23511.9,22540.76,23084.4,27185.13488,1601.14,1622.32,1550,268869.6884,1598.18
28/01/2023,23084.38,23196.99,22884,23028.95,7466.339303,1598.14,1606.99,1556.21,157162.9226,1572.3
29/01/2023,23029.56,23966,22974.75,23745.8,20952.76361,1572.4,1661,1566.61,248495.1657,1644.89
30/01/2023,23744.34,23802.99,22500,22836.03,34312.28644,1644.79,1647.73,1534.71,338686.6494,1566.23
31/01/2023,22836.03,23313.23,22719.68,23128.86,22721.77476,1566.23,1605.01,1561.43,260524.3248,1585.39
01/02/2023,23127.15,23813.57,22760,23735.97,20292.22417,1585.32,1647.75,1556.83,249363.5571,1642.05
02/02/2023,23735.97,24262.18,23367.87,23493.84,16368.92138,1642.06,1714.83,1625.86,247393.6719,1643.19
03/02/2023,23497.29,23720,23208.01,23433.54,14215.66843,1643.14,1676.53,1625,174700.8744,1663.69
04/02/2023,23433.47,23589.67,23257.71,23328.87,3567.130075,1663.63,1695,1645.33,87920.78907,1666.83
05/02/2023,23329.47,23433.2,22758.01,22936.34,6574.345333,1666.83,1673.81,1608.91,98366.95793,1629.37
06/02/2023,22936.34,23163.05,22637.51,22764.07,12149.94486,1629.44,1658.41,1605,127337.9625,1614.5
07/02/2023,22763.42,23348.73,22748.11,23244.67,9803.347598,1614.57,1678.57,1613.26,160326.3143,1671.28
08/02/2023,23244.64,23451.01,22669.09,22964.38,7693.591959,1671.27,1699.66,1630.33,160919.2867,1650.65
09/02/2023,22963.91,23011.18,21700,21800.63,19277.23965,1650.65,1656.02,1524.31,208804.3736,1545.54
10/02/2023,21800.62,21942.41,21467.43,21628.97,12641.59513,1545.64,1554.89,1491.44,208821.8575,1513.04
11/02/2023,21628.97,21904,21605.35,21863.73,4695.911439,1513.04,1543.61,1505.05,45695.84884,1538.86
12/02/2023,21863.73,22091.88,21631,21789.8,5990.686429,1538.85,1548.2,1493.77,63658.27775,1515.25
13/02/2023,21789.79,21903.03,21366.45,21789.14,13246.30493,1515.24,1526.64,1462,184081.9874,1506.29
14/02/2023,21789,22331.76,21545.67,22206.27,14879.72784,1506.29,1569.16,1490.23,166683.0389,1556.67
15/02/2023,22206.26,24386.5,22054.17,24329.04,23427.35072,1556.52,1682.45,1540.85,194454.2272,1674.88
16/02/2023,24326.95,25256.83,23510.73,23516.15,30034.93494,1674.8,1742.5,1633.63,265109.6228,1637.83
17/02/2023,23516.95,25025,23344.12,24577.6,22795.35235,1637.88,1722.07,1630.2,193779.1053,1694.37
18/02/2023,24577.6,24879.33,24407.67,24636.23,6191.173796,1694.32,1713.75,1680.14,83934.56362,1691.82
19/02/2023,24635.85,25200,24192.7,24281.31,9733.21021,1691.81,1727,1666.67,125069.2593,1680.23
20/02/2023,24278.81,25128.11,23841.08,24844.97,13977.17943,1680.42,1720.02,1650.72,128111.1541,1703.63
21/02/2023,24844.21,25288.88,24153.96,24454.43,16495.25564,1703.62,1716.82,1636.42,165366.2306,1659.76
22/02/2023,24454.08,24480,23581.64,24184.44,17390.31078,1659.76,1667.14,1594.84,225280.0277,1642.95
23/02/2023,24184.9,24600.95,23612.59,23943.32,16847.70433,1642.99,1679.03,1629.3,193711.798,1650.62
24/02/2023,23943.32,24132.67,22520,23186.88,20933.97489,1650.62,1664.65,1575.44,220198.2,1607.57
25/02/2023,23186.88,23220.56,22716.47,23159.71,5937.438478,1607.64,1609.05,1557.89,101537.7912,1594.51
26/02/2023,23159.71,23689.77,23052.78,23556.83,6063.459183,1594.5,1651.6,1587.64,102165.0262,1641.41
27/02/2023,23556.83,23895.51,23109.06,23489.52,12098.67254,1641.34,1665.29,1608.23,168619.9568,1633.26
28/02/2023,23490.01,23597.98,23027.24,23145.32,9516.027667,1633.22,1647.6,1597.32,121647.0773,1605.4
01/03/2023,23144.37,23999.99,23025.17,23631.52,12151.8454,1605.59,1669.9,1595,159957.7635,1665.2
02/03/2023,23632.12,23798.62,23196.09,23468.24,9239.936445,1665.2,1678.14,1619,142104.5456,1647.87
03/03/2023,23468.79,23477.28,21988.02,22358.18,21715.09356,1647.82,1649.28,1547.54,215881.0994,1569.54
04/03/2023,22358.18,22409.82,22150.71,22350.95,2266.214979,1569.55,1577.6,1550,30134.44715,1566.72
05/03/2023,22349.74,22654.64,22195.13,22432.69,5291.964676,1566.72,1588.35,1553.5,63988.35247,1564.81
06/03/2023,22431.99,22599.99,22264.73,22410.31,10660.04864,1564.8,1583.19,1554.8,110665.7027,1565.85
07/03/2023,22410.13,22557.03,21932.74,22198.48,10381.24423,1565.82,1584.23,1535.7,159584.1728,1561.67
08/03/2023,22198.09,22281.55,21580.84,21698.37,13343.72576,1561.61,1570.77,1522.73,167130.9734,1532.17
09/03/2023,21699.41,21825.53,20050,20367.01,21326.08097,1532.11,1546.09,1407,275519.0176,1437.41
10/03/2023,20366.97,20369.78,19568.52,20230.08,32126.59207,1437.39,1438.7,1369.79,378169.2201,1432.15
11/03/2023,20230.07,20964.5,19900.5,20620.54,18920.851,1432.15,1499,1416.98,237241.3932,1483.68
12/03/2023,20619.34,22276.69,20446.24,22219.08,19165.53317,1483.62,1612,1459.79,173448.4779,1592.31
13/03/2023,22216.02,24710,21882.63,24220,38654.82408,1592.04,1702.6,1571,327008.796,1681.93
14/03/2023,24220,26553.9,24052,24762.65,44100.36445,1681.93,1787.74,1650.45,396668.7062,1704.95
15/03/2023,24761.61,25300,23931.01,24377.16,30128.42762,1704.9,1722.79,1613.7,307749.3118,1656.8
16/03/2023,24377.16,25235.28,24207.54,25051.85,20754.42573,1656.7,1696,1637.72,176868.3834,1677.24
17/03/2023,25052.11,27834.54,24946.86,27453.62,40752.19374,1677.36,1803.73,1666.16,329141.0828,1793.66
18/03/2023,27453.75,27780,26652.45,26980.35,18096.24372,1793.61,1846,1752.52,235521.5757,1763.68
19/03/2023,26980.35,28478,26904,28054.46,16897.41762,1763.88,1846.77,1762.62,191354.7165,1786.4
20/03/2023,28058.15,28578.63,27218.36,27823.32,23782.65677,1786.37,1809.1,1728.52,249197.0684,1739.42
21/03/2023,27822.85,28605.32,27414.77,28207.33,16193.18925,1739.28,1839.99,1724.37,215769.9432,1807.23
22/03/2023,28201.22,28937.73,26678.16,27325.15,33974.43698,1806.79,1823.8,1715.17,196097.24,1739.18
23/03/2023,27324.05,28839.68,27189.19,28352.94,26698.2966,1738.99,1861.67,1733.77,182879.5174,1817.49
24/03/2023,28352.95,28433.34,27027.88,27489.24,22190.91293,1817.27,1822.55,1728.27,193658.4641,1751.93
25/03/2023,27489.24,27818.67,27184.78,27488.18,9655.949455,1751.79,1764.93,1715.23,80639.99684,1743.8
26/03/2023,27489.56,28230.32,27445.04,27992.9,9800.642994,1743.69,1801.02,1741.01,81741.2968,1775.86
27/03/2023,27995.27,28053.26,26525,27142.87,17268.16336,1775.85,1782.19,1688,120123.6961,1716.42
28/03/2023,27142.85,27519.99,26640,27274.15,14103.92919,1716.13,1795.54,1701.81,126114.4621,1773.7
29/03/2023,27274.18,28654.06,27255.42,28359.54,17710.85959,1773.82,1827.7,1772.99,124064.2834,1793.41
30/03/2023,28359.54,29190.04,27693.7,28035.48,20972.43924,1793.4,1829.82,1762.94,136706.0063,1793.68
31/03/2023,28034.88,28650.2,27512.97,28474.4,18917.36215,1793.68,1847.12,1779.47,150470.3425,1822.01
01/04/2023,28475.41,28826.45,28223.76,28471.46,6988.042397,1822.11,1843,1809.12,75499.21438,1821.73
02/04/2023,28471.03,28544.21,27862.69,28188.34,6707.97703,1821.69,1825.97,1773.25,53524.50082,1795.37
03/04/2023,28188.34,28525,27227.61,27811.77,16192.03702,1795.41,1839.99,1763.58,156367.8169,1810.92
04/04/2023,27809.55,28450,27670.24,28179.64,13261.95025,1810.91,1892.1,1802.76,160288.1082,1871.36
05/04/2023,28178.66,28799.99,27817.32,28175.37,15066.7245,1871.19,1943.64,1865.24,159154.2004,1908.9
06/04/2023,28175.27,28199.11,27716.77,28053.46,10291.80646,1908.89,1910.59,1854.06,106044.6122,1873.29
07/04/2023,28052.74,28120.71,27790.21,27931.94,5847.772005,1873.28,1883.35,1842.25,59267.01816,1865.02
08/04/2023,27930.12,28175.89,27881.01,27958.81,3854.334904,1865.02,1880.56,1848.21,38479.70792,1850.06
09/04/2023,27958.19,28547.67,27814,28340.99,6136.428623,1849.83,1874.78,1823.11,57884.00935,1859.84
10/04/2023,28342.28,29794.47,28162.49,29660.41,15752.30419,1859.85,1920,1847.5,100746.4523,1911.23
11/04/2023,29657.7,30584.58,29612.3,30227.19,18637.22158,1911.22,1938.85,1883.24,115741.8221,1891.82
12/04/2023,30227.18,30517,29675,29912.2,14961.08403,1891.78,1934.08,1855.79,156466.304,1918.91
13/04/2023,29912.2,30627.05,29878.08,30406.78,12505.27274,1918.9,2025,1901.12,199544.5167,2013.98
14/04/2023,30410.03,31050,30000,30492.92,19793.55778,2014.12,2131.2,2011.2,261883.2892,2101.85
15/04/2023,30492.91,30622.38,30231.76,30324.11,5486.722239,2101.81,2112.88,2073.79,82555.54528,2092.45
16/04/2023,30325.07,30572.1,30148.28,30326.09,6230.249115,2092.44,2142.85,2074.32,87897.67238,2120.07
17/04/2023,30321.41,30340.21,29251.71,29449.91,13418.03804,2120.01,2122.02,2058,111821.3611,2075.63
18/04/2023,29449.91,30500,29103.89,30393.4,12649.52217,2075.63,2125,2052.52,98463.83447,2104.61
19/04/2023,30394.5,30430.72,28595.28,28809.72,20951.87852,2104.54,2105.9,1923.33,180156.7895,1934.8
20/04/2023,28809.71,29102.69,27991.32,28248.18,17007.3121,1934.63,1983.34,1914.16,127783.1586,1943.16
21/04/2023,28248.18,28371.88,27133,27253.85,19665.99126,1942.91,1956.81,1824.67,184098.4875,1848.16
22/04/2023,27252.96,27887.78,27133,27821.41,7556.8577,1848.21,1887.88,1842.11,58568.76361,1874.48
23/04/2023,27820.99,27820.99,27333.2,27592.98,6255.767783,1874.48,1882.6,1837.3,59392.15616,1861.9
24/04/2023,27592.7,28000,26965.14,27515.05,12258.59093,1861.91,1890,1805.38,151059.347,1842.17
25/04/2023,27513.85,28400,27194.51,28304.42,12013.57991,1842.11,1878.16,1801.46,121957.8215,1866.23
26/04/2023,28304.42,30050.66,27230.77,28426.08,31636.3915,1866.22,1965.04,1785.51,220757.7926,1866.73
27/04/2023,28428.86,29900,28387.07,29483.72,24310.3636,1866.73,1939.56,1862.08,173658.7765,1908.92
28/04/2023,29486.97,29606.45,28900,29338.63,14184.03939,1908.92,1924.79,1875,102737.1459,1892.54
29/04/2023,29339.47,29470,29057.3,29249.35,4909.727178,1892.43,1919.15,1884.58,43424.36883,1908.96
30/04/2023,29249.24,29969.99,29095.92,29247.14,6837.068314,1908.96,1939.76,1866.5,68260.39205,1870.76
01/05/2023,29240.49,29348.6,27664.31,28077.27,17953.1167,1870.67,1887.12,1805.95,123062.8439,1831.41
02/05/2023,28077.44,28899.99,27871.44,28684.4,13258.60506,1831.36,1882.55,1823.21,96998.09681,1871.26
03/05/2023,28683.41,29276.12,28122,29038.75,15605.28754,1871.27,1917.16,1843.52,104714.6702,1905.89
04/05/2023,29039.36,29383.5,28674.58,28857.23,10407.16067,1905.89,1918.34,1867.71,69495.91895,1878.01
05/05/2023,28857.88,29706.57,28810,29536.76,14691.12612,1878.25,2000,1876.36,181402.9864,1995.76
06/05/2023,29538.87,29850,28394,28902.66,8546.798749,1995.77,2020,1864.06,112739.2156,1900.12
07/05/2023,28901.3,29189.71,28429.12,28474.53,5884.670074,1900.12,1936.45,1870.61,74231.15468,1873.27
08/05/2023,28472.68,28676.38,27279.66,27695.06,15859.4184,1873.28,1886.87,1810,168218.4351,1849.11
09/05/2023,27693.24,27833.64,27367.01,27647.29,8888.426836,1849.11,1862.57,1832,93273.22792,1847.7
10/05/2023,27647.29,28334.75,26800,27624.01,18590.9699,1847.5,1888.97,1789.75,176402.424,1842.47
11/05/2023,27621.5,27649.85,26702,26986.56,13438.74632,1842.33,1843.62,1772.26,133802.644,1795.24
12/05/2023,26986.79,27099.21,25810,26808.84,18458.49543,1795.22,1817.25,1737.76,138780.0841,1808.35
13/05/2023,26808.8,27060.24,26700,26789.48,4782.644227,1808.24,1817.32,1786.44,51855.71796,1795.99
14/05/2023,26786.99,27221.51,26581.52,26929.98,4393.205314,1796.01,1824.67,1790.49,46196.57095,1800.03
15/05/2023,26929.98,27678.73,26740.95,27171.13,11889.94843,1800,1848.05,1785.52,117667.1957,1816.79
